NAME,SEASON,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PPG
Amelia Worrell,2017,0.1,0.9,15.4,0.1,0.4,20.0,0.0,0.0,0.0,0.4
Amanda Thompson,2017,0.8,2.3,32.6,0.3,1.1,28.6,0.7,0.8,76.5,2.5
Alina Shakirova,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kylie Pozniak,2017,1.1,3.6,31.5,0.5,1.3,34.6,0.7,0.8,82.4,3.5
Issy Bourque,2017,0.3,0.9,36.4,0.0,0.0,0.0,0.1,0.2,50.0,0.8
Madison Landry,2017,2.8,7.6,36.2,0.2,1.1,22.7,1.9,2.8,69.1,7.7
Stacey Graham,2017,2.4,7.5,31.3,1.9,6.0,32.5,0.5,0.6,75.0,7.1
Hannah Pudlas,2017,1.8,5.8,30.6,0.2,0.6,30.0,2.2,3.0,72.5,5.9
Emily Holmes,2017,0.2,1.1,22.7,0.1,0.6,25.0,0.2,0.3,83.3,0.9
Eleni Steriopoulou,2017,1.6,5.0,32.7,0.8,2.3,32.6,0.5,0.6,81.8,4.5
Emily Aase,2017,0.7,2.3,31.7,0.0,0.0,0.0,1.3,2.2,59.0,2.7
Maria Mongomo,2017,5.4,13.3,40.4,1.4,4.2,33.3,3.9,5.0,77.2,16.1
Vasiliki Louka,2017,5.7,12.6,45.4,0.0,0.0,0.0,4.4,5.6,78.6,15.8
Kassidy Dick,2017,0.5,1.0,50.0,0.0,0.0,0.0,0.2,0.2,100.0,1.3
Preety Nijjar,2017,1.4,2.7,51.0,0.0,0.0,0.0,0.4,0.5,70.0,3.1
Andrea Psotka,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calli McMillan,2017,0.7,4.3,16.7,0.4,2.6,17.0,0.7,1.3,56.5,2.6
Amira Giannattasio,2017,5.2,12.6,40.9,2.5,5.8,42.6,1.2,1.9,67.6,14.0
Morgan Roskelley,2017,0.3,1.1,27.8,0.2,0.6,33.3,0.4,0.5,87.5,1.3
Aiden Kilcommons,2017,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
Jenna Krug,2017,2.8,7.5,36.9,0.4,1.9,21.6,3.0,4.2,70.2,8.8
Aleah Ashlee,2017,0.6,2.3,27.3,0.2,1.1,14.3,0.5,0.8,66.7,1.9
Krysten Mullen,2017,0.2,0.9,25.0,0.0,0.5,0.0,0.1,0.2,50.0,0.5
Kristy Gallagher,2017,3.5,7.1,50.0,1.0,2.9,34.2,0.9,1.2,75.0,9.0
Nicole Karstein,2017,5.2,10.9,47.0,0.0,0.0,0.0,1.9,3.0,63.3,12.2
Marissa Dheensaw,2017,1.9,4.7,39.4,0.1,0.7,23.1,1.1,1.4,72.4,4.9
Katie Langdon,2017,0.5,1.8,27.3,0.0,0.0,0.0,0.6,0.7,83.3,1.6
Jenna Bugiardini,2017,6.0,13.3,44.9,0.6,1.1,47.8,3.5,4.2,85.5,16.1
Jasmine DeVries,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paige Thomson,2017,0.4,0.6,54.5,0.0,0.1,0.0,0.3,0.4,83.3,1.0
Claire DeMug,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoinette Miller,2017,7.0,13.8,50.9,0.8,1.8,47.2,3.8,4.8,80.0,18.6
Katie Hasting Van,2017,0.9,2.2,42.9,0.5,1.4,34.8,0.1,0.3,20.0,2.4
Lena Wenke,2017,2.8,8.0,34.4,0.9,3.5,26.8,1.8,2.0,90.0,8.3
Megan Noonan,2017,5.0,14.7,34.1,2.4,7.4,33.1,1.6,2.1,73.7,14.0
Kerri Kuzbyt,2017,1.5,6.4,23.3,0.7,3.3,20.8,1.8,2.0,87.5,5.4
Faith Hezekiah,2017,4.7,10.6,44.3,0.1,0.6,25.0,2.1,2.8,78.2,11.7
Kaelei Knutson,2017,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Shawn Pallister,2017,1.4,3.0,49.2,0.0,0.0,0.0,0.5,0.7,64.3,3.4
Augusta Kievisaite,2017,0.6,1.9,30.8,0.2,0.9,26.3,0.3,0.6,54.5,1.8
Paige Hasting Van,2017,0.7,1.4,46.4,0.0,0.0,0.0,0.1,0.3,33.3,1.4
Taylor Thorkelsson,2017,2.5,5.7,44.7,0.3,1.0,30.0,0.2,0.4,50.0,5.6
Skylar Boulanger,2017,1.9,4.5,43.8,0.0,0.0,0.0,0.5,0.8,52.9,4.3
Ellen Hatt,2018,3.0,7.7,39.0,1.4,3.2,43.3,0.7,1.3,54.2,8.1
Haley McDonald,2018,6.2,14.0,44.6,2.9,7.2,40.3,2.2,2.8,80.0,17.6
Miranda Crawley,2018,0.3,0.7,40.0,0.0,0.0,0.0,0.2,0.5,37.5,0.7
Rachel Clouatre-Trudeau,2018,0.8,3.0,25.0,0.1,0.6,8.3,0.7,0.9,77.8,2.3
Alyson Fulton,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelsey Rice,2018,3.3,6.7,50.0,0.0,0.0,0.0,2.2,3.0,72.2,8.8
Chanel Smith,2018,3.5,10.8,31.9,1.1,4.3,24.1,2.8,3.5,80.0,10.8
Katie Ross,2018,3.0,9.2,32.5,1.1,4.4,25.7,1.1,1.5,72.0,8.2
Taylor Tolliver,2018,0.8,1.7,50.0,0.0,0.1,0.0,1.1,1.6,66.7,2.8
Paloma Anderson,2018,7.0,14.9,47.2,0.9,2.3,39.1,3.9,4.9,79.6,18.9
Claire Ayotte,2018,0.3,0.8,41.7,0.1,0.3,50.0,0.2,0.3,75.0,1.0
Sarsha Cadle,2018,1.0,2.5,39.6,0.0,0.0,0.0,0.5,1.0,47.4,2.5
Alexandra Berry,2018,5.5,9.8,56.9,0.1,0.1,100.0,2.0,3.5,57.1,13.2
Kaisen MacKinnon,2018,0.4,1.3,33.3,0.0,0.2,0.0,0.1,0.1,50.0,0.9
Toni Bianchini,2018,2.8,6.8,40.9,1.4,3.6,37.0,1.1,1.4,75.9,8.1
Ava Prosser,2018,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.2,50.0,0.1
Madison Munro,2018,1.7,5.0,33.7,1.1,3.8,30.3,0.9,1.3,69.2,5.5
Timea Peter,2018,2.0,3.0,66.7,1.0,2.0,50.0,1.5,3.0,50.0,6.5
Sarah Hiscock,2018,1.4,3.1,43.4,0.1,0.4,33.3,0.6,1.0,58.8,3.4
MacKenzee Ryan,2018,3.0,8.0,38.1,1.8,4.4,39.8,1.6,2.0,78.0,9.4
Alison Keough,2018,7.0,14.7,47.6,0.0,0.1,0.0,5.2,7.4,70.3,19.2
Valentina Primossi,2018,2.0,6.7,30.1,0.5,2.2,20.0,1.3,1.8,72.2,5.8
Sandra Amoah,2018,2.1,5.9,36.4,0.2,1.4,18.5,2.5,3.2,78.5,7.1
Adrianna Beck,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexus King,2018,0.2,1.0,18.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4
Hannah Brown,2018,6.7,13.7,48.7,0.8,3.0,28.8,2.0,3.5,59.4,16.2
Ariel Provo,2018,1.7,5.7,29.8,0.5,1.9,23.1,1.2,2.2,56.8,5.1
Diedre Alexander,2018,2.9,9.6,30.5,0.9,3.2,26.9,1.5,2.0,75.0,8.3
Sophie Gaube,2018,3.2,9.0,36.1,1.6,4.2,37.3,1.6,2.0,77.5,9.6
Karina May,2018,1.4,5.6,24.1,0.1,1.1,8.7,0.5,0.7,71.4,3.3
Ashley Jackson,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea Slawter-Wright,2018,1.4,4.8,29.2,0.5,2.1,23.3,0.8,1.1,69.6,4.1
Robertha Charles,2018,4.0,10.7,37.9,0.3,1.3,23.1,2.9,3.5,80.3,11.3
Ashley Cain,2018,1.6,4.6,33.7,0.0,0.1,0.0,0.7,1.1,61.9,3.8
Michele Tchiakoua,2018,2.6,8.6,30.5,0.3,1.6,21.4,1.2,2.3,50.0,6.7
Katelyn Scott,2018,0.4,1.2,28.6,0.0,0.0,0.0,0.2,0.3,60.0,0.9
Claire Hickman,2018,1.9,4.6,41.5,0.0,0.0,0.0,0.9,1.4,68.4,4.8
Meghan Greenland,2018,0.9,3.0,30.0,0.8,2.5,31.4,0.1,0.1,100.0,2.7
Jane Baird,2018,1.6,6.5,25.6,0.1,1.8,8.3,1.6,2.5,66.0,5.1
Sammi Deakin-Sharpe,2018,1.8,5.0,34.7,0.1,0.7,14.3,1.9,2.6,75.0,5.5
Mona Frey,2018,0.2,0.7,33.3,0.0,0.0,0.0,0.2,0.5,37.5,0.6
Ashley Collins,2018,0.5,2.1,24.2,0.1,1.0,6.3,0.2,0.4,66.7,1.3
Breena Power,2018,0.1,0.3,50.0,0.1,0.2,66.7,0.1,0.2,33.3,0.5
Rosie Stanoev,2018,2.5,6.3,40.3,1.6,3.4,46.2,1.4,1.8,77.1,8.1
Cameron Longley,2018,1.1,3.0,36.7,0.0,0.1,0.0,1.0,1.6,64.5,3.2
Kelsey Moore,2018,0.6,2.1,25.6,0.4,1.4,27.6,0.2,0.3,66.7,1.7
Sydney Stewart,2018,6.1,14.8,41.0,0.8,2.4,31.0,3.3,4.8,69.0,16.3
Andreanne Ennis,2018,0.4,0.6,60.0,0.0,0.0,0.0,0.1,0.5,25.0,0.9
Lindsay Taylor,2018,3.2,8.1,40.1,2.1,5.3,40.2,1.2,1.7,70.6,9.8
Haille Nickerson,2018,4.4,10.7,41.1,0.3,0.9,38.9,1.3,1.7,76.5,10.4
Brooklyn Wright,2018,5.0,15.1,33.6,1.7,6.7,25.4,3.1,4.2,72.9,14.9
Jada Yeo,2018,1.4,6.1,23.8,0.7,3.2,21.5,0.9,1.4,65.5,4.5
Jasmine Cain,2018,4.3,13.2,32.7,2.3,7.2,32.2,1.9,2.7,68.5,12.8
Katrina Murrell,2018,3.5,10.0,35.0,0.5,1.7,29.4,1.4,2.8,50.9,8.9
Jessica Daniel,2018,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Kendra MacKinnon,2018,1.2,3.4,35.3,0.9,2.6,34.0,0.1,0.2,50.0,3.4
Belinda Ndaye,2018,0.6,2.9,21.1,0.1,0.8,20.0,0.2,0.3,66.7,1.6
Josie Gascoigne,2018,1.8,4.6,39.8,0.4,1.5,24.1,0.5,0.7,64.3,4.5
Kennisha-Shanice Luberisse,2018,3.8,11.7,32.4,0.3,2.1,12.5,3.1,4.6,67.8,10.9
Michela Barresi,2018,0.4,0.9,37.5,0.0,0.0,0.0,0.2,0.2,100.0,0.9
Shanieka Wood,2018,3.3,8.8,37.5,0.0,0.1,0.0,3.5,4.8,73.7,10.1
Courtney Cain-Nordin,2018,1.8,6.2,30.0,0.5,2.1,22.2,0.5,0.8,70.0,4.7
Chelsea Provo,2018,2.2,7.2,30.6,0.6,2.5,24.0,2.0,3.0,66.7,7.0
Caroline Hrabinski,2018,1.6,5.5,30.3,0.1,0.2,20.0,1.2,1.9,67.6,4.6
Tania Tesson,2018,0.0,0.7,0.0,0.0,0.3,0.0,0.3,0.7,50.0,0.3
Claudia Fulton,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimberly Kingsbury,2018,3.5,8.3,41.3,0.0,0.2,0.0,0.3,1.0,35.0,7.3
Lexy Parkin,2018,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Maggie Segeren,2018,0.5,2.2,24.1,0.4,1.5,25.0,0.4,0.5,83.3,1.8
Jessica Miller,2018,1.8,7.3,24.4,0.8,3.7,22.7,0.9,1.1,84.2,5.3
Sammie Amoh,2018,0.8,2.2,36.4,0.0,0.1,0.0,1.0,1.6,62.5,2.6
Holly Scott,2018,2.1,8.8,23.7,1.4,5.3,25.5,1.5,1.9,76.9,7.0
Katie MacIntosh,2018,1.7,4.2,40.0,0.0,0.2,0.0,1.1,1.4,74.1,4.4
Alexandra MacLean,2018,0.7,2.7,26.3,0.7,2.4,29.4,0.0,0.0,0.0,2.1
Samantha Minicucci,2018,2.2,6.9,32.6,0.0,0.7,0.0,2.1,2.8,75.0,6.6
Jamie McCarron,2018,3.0,8.2,36.4,0.8,2.8,29.1,0.2,0.3,83.3,7.0
Allison Reno,2018,1.2,4.0,30.4,0.0,0.4,0.0,0.6,0.7,80.0,3.0
Leah Fahey,2018,0.1,0.9,11.8,0.0,0.0,0.0,0.0,0.6,0.0,0.2
Kendra Smith,2018,2.1,5.1,41.2,0.0,0.0,0.0,0.9,2.0,45.0,5.1
Mikaela Dodig,2018,3.9,10.2,38.4,1.6,4.7,35.1,0.6,0.7,84.6,10.0
Grace Simpson,2018,1.8,3.4,52.1,0.0,0.1,0.0,0.6,1.3,44.4,4.1
Colleen Daly,2018,1.6,4.8,33.3,0.8,2.8,28.6,0.4,0.4,100.0,4.4
Bailey Black,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laura Kaye,2018,4.6,11.6,39.8,1.3,4.4,28.6,1.9,3.4,55.4,12.4
Jane Boyle,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily MacLeod,2018,3.6,8.8,40.5,0.1,0.7,8.3,1.4,1.8,81.3,8.6
Gillian Cumby,2018,0.3,1.1,25.0,0.1,0.4,14.3,0.0,0.0,0.0,0.6
Nicole Esson,2018,4.2,10.1,41.8,1.4,3.6,38.4,1.4,1.8,77.8,11.2
Krystal Osburn,2018,2.0,4.8,41.8,0.0,0.0,0.0,1.1,1.6,65.2,5.1
Grace Wade,2018,2.4,6.2,38.7,1.0,3.0,33.3,0.9,1.4,64.7,6.8
Eva Tumwine,2018,2.4,5.5,42.7,0.0,0.1,0.0,1.4,2.1,67.4,6.2
Hannah Currie,2018,4.4,9.5,46.2,0.1,0.5,12.5,1.9,2.5,73.7,10.7
Olivia Penney,2018,0.1,0.2,50.0,0.0,0.0,0.0,0.3,0.4,75.0,0.5
Megan Campbell,2018,0.8,1.9,42.1,0.2,0.9,27.8,0.1,0.1,50.0,1.9
Tamara Timm,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenn Mae Ellsworth,2018,4.7,11.8,39.6,1.6,4.6,34.8,3.9,4.8,81.1,14.8
Lauren Shallow,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leah Robinson,2018,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
Lauren Fleming,2018,0.2,0.4,66.7,0.0,0.0,0.0,0.1,0.2,50.0,0.6
Reese Baxendale,2018,3.0,10.2,29.3,0.5,2.5,19.6,3.7,4.8,76.3,10.2
Victoria Barbour,2018,0.3,1.2,23.5,0.1,0.8,18.2,0.4,0.7,60.0,1.1
Julie Campbell,2018,0.3,0.7,45.5,0.0,0.0,0.0,0.2,0.4,50.0,0.9
Karla Yepez,2018,2.1,7.3,29.5,0.5,1.9,26.3,0.8,1.1,65.2,5.5
Jane McLaughlin,2018,2.3,6.7,34.6,0.8,2.5,30.0,2.4,2.8,85.7,7.8
Kiera Rigby,2018,6.0,13.8,43.5,1.1,3.0,36.7,5.3,6.8,78.1,18.4
Annabelle Charron,2018,0.7,1.9,34.2,0.1,0.5,10.0,0.1,0.1,100.0,1.4
Carolina De Santo,2018,4.2,8.7,47.7,0.1,0.2,20.0,0.8,1.9,45.9,9.2
Jennifer Newman,2018,0.4,2.0,22.2,0.2,1.6,14.3,0.1,0.2,50.0,1.2
Kimeshia Henry,2018,0.3,1.3,25.0,0.2,0.6,27.3,0.5,0.6,75.0,1.3
Edith Noblecilla,2018,4.9,12.7,38.9,0.6,2.6,21.4,2.4,3.1,76.0,12.8
Metchline Gabelus,2018,0.9,3.3,26.4,0.0,0.2,0.0,0.4,0.9,50.0,2.2
Ashley Milhomme,2018,4.6,12.6,36.3,1.6,5.7,28.6,0.2,0.3,80.0,11.0
Layla Mahoubi,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessica Dodig,2018,0.1,0.3,33.3,0.1,0.2,50.0,0.0,0.0,0.0,0.3
Eva Kuhar,2018,0.4,0.4,100.0,0.2,0.2,100.0,0.0,0.0,0.0,1.0
Noemie Hamel-Petit,2018,0.7,3.2,22.9,0.4,2.1,19.4,0.4,0.4,100.0,2.3
Maude Archambault,2018,3.1,9.6,32.0,1.5,5.4,27.6,1.8,2.6,66.7,9.4
Jenae Grayer,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mara Marchizotti,2018,5.0,11.9,41.9,0.0,0.1,0.0,1.8,3.1,59.2,11.8
Sara Bazinet,2018,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Marie-Evrardine Berrouette,2018,2.8,6.4,42.7,0.0,0.1,0.0,2.3,3.9,59.7,7.8
Eve-Marie Houle,2018,0.9,1.7,53.3,0.3,0.8,42.9,0.2,0.2,100.0,2.3
Maeva Dinalle,2018,1.2,4.5,26.9,0.7,1.9,37.9,0.9,1.7,53.8,4.1
Sabrina Stambouli,2018,1.9,5.2,36.8,1.7,4.4,39.6,0.3,0.5,60.0,5.8
Elise Roy,2018,0.8,2.9,25.5,0.1,0.6,11.1,0.4,0.7,63.6,2.0
Sabrina Lineus,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3
Caroline Task,2018,4.9,16.1,30.4,1.3,5.4,24.4,4.1,5.2,78.6,15.2
Aurelie D'Anjou,2018,3.1,8.4,37.6,1.0,2.6,38.9,1.1,1.5,76.2,8.4
Marvia Dean,2018,2.7,4.5,60.3,0.0,0.0,0.0,0.9,1.5,57.1,6.3
Kim Lehoux,2018,0.1,1.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Coralie Dumont,2018,4.1,10.4,39.8,0.6,2.7,23.3,2.2,3.6,63.2,11.1
Jessica Joly,2018,0.5,2.5,18.2,0.3,1.6,19.0,0.7,0.7,100.0,1.9
Ashley Moss,2018,1.6,6.0,26.7,0.0,0.1,0.0,0.8,1.0,80.0,4.0
Ornella Zaatar,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jazlin Barker,2018,4.6,13.1,35.3,1.6,4.8,32.8,1.2,1.6,73.9,12.1
Marvadene Anderson,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genevieve Derome,2018,2.1,6.9,30.6,0.4,1.7,22.2,1.1,1.7,66.7,5.8
Carrie-Ann Auger,2018,1.1,3.7,30.5,0.6,2.3,24.3,0.9,1.1,82.4,3.7
Raphaelle Cote,2018,4.9,14.2,34.3,1.9,6.7,29.0,1.5,2.0,76.7,13.2
Frederique Beauchamp,2018,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Claudia Emond,2018,3.6,9.9,35.8,1.6,5.6,27.8,0.9,1.6,57.7,9.6
Jane Gagne,2018,4.1,10.4,39.1,1.3,3.4,37.3,1.9,2.7,72.5,11.3
Marie-Pier Champagne,2018,0.5,1.5,30.4,0.1,0.3,20.0,0.1,0.3,40.0,1.1
Koralie Melancon,2018,0.0,1.2,0.0,0.0,0.9,0.0,0.2,0.3,66.7,0.2
Kim Letang,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah-Jane Marois,2018,4.5,11.6,38.7,0.8,2.9,26.1,2.4,2.9,82.6,12.1
Naomi Lavallee,2018,1.0,3.5,28.8,0.0,0.0,0.0,0.5,0.7,70.0,2.5
Djamila A triquet,2018,0.1,0.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Lea Dominique,2018,2.0,4.8,41.7,0.0,0.0,0.0,0.9,1.2,72.2,4.9
Gabrielle R.-Marcoux,2018,0.1,0.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Laurie Pelletier,2018,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Frederique Potvin,2018,4.4,13.0,33.7,1.3,5.8,22.6,3.0,3.4,87.3,13.1
Gladys Hakizimana,2018,3.0,8.1,36.9,1.4,3.9,37.1,2.1,2.8,77.3,9.6
Chiso Ufondu,2018,0.6,1.6,38.5,0.0,0.0,0.0,0.2,0.6,40.0,1.5
Kiana Scantlebury,2018,0.0,0.7,0.0,0.0,0.3,0.0,0.3,0.3,100.0,0.3
Marie-Love Michel,2018,3.2,7.3,44.0,0.0,0.1,0.0,1.8,2.8,64.3,8.2
Maggy Chabot,2018,0.1,0.9,16.7,0.0,0.3,0.0,0.0,0.0,0.0,0.3
Geraldine Cabillo-Abante,2018,1.6,5.2,31.0,0.3,1.3,23.8,1.5,1.9,77.4,5.1
Van Sry,2018,0.2,0.7,33.3,0.0,0.4,0.0,0.0,0.0,0.0,0.4
Ruth Tshikudi-Tshila,2018,0.8,2.1,36.4,0.0,0.0,0.0,0.9,0.9,93.3,2.4
Charlotte Clayton,2018,1.3,5.1,26.0,0.8,3.1,26.1,0.1,0.4,33.3,3.6
Darnelle Noel,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephanie Guinois-Cote,2018,1.3,2.5,51.4,0.3,1.2,27.8,0.0,0.0,0.0,2.9
Alex Kiss-Rusk,2018,6.6,14.5,45.3,0.0,0.1,0.0,1.1,2.1,52.9,14.3
Kamsi Ogbudibe,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audreanne Jean,2018,0.6,2.1,29.6,0.1,0.2,33.3,0.1,0.3,25.0,1.4
Bianca Marois,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eve Labissiere,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roxanne Douaire,2018,3.1,8.0,39.1,1.3,3.8,34.4,1.0,1.2,80.0,8.6
Sarah Cabana,2018,4.1,10.2,39.9,0.2,1.7,14.8,1.9,3.0,62.5,10.3
Raphaelle Roy-Ash,2018,0.2,1.3,15.0,0.0,0.3,0.0,0.1,0.1,100.0,0.5
Stephanie Robichaud,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annabelle Baku,2018,0.2,1.3,15.4,0.0,0.2,0.0,0.1,0.2,50.0,0.5
Alexe Dufresne,2018,2.3,6.2,37.4,0.6,1.9,30.0,3.1,3.8,82.0,8.3
Audrey Methot,2018,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga Aleksaite,2018,2.3,4.9,46.8,0.0,0.1,0.0,0.7,1.5,45.8,5.3
Clara Blachier,2018,2.2,5.9,36.8,0.6,2.1,30.3,1.6,2.2,74.3,6.6
Jessica Lubin,2018,7.3,16.6,44.0,0.2,0.5,37.5,3.2,4.4,72.9,18.0
veronique Boivin,2018,1.0,2.5,40.6,0.2,0.5,28.6,1.1,1.2,93.3,3.2
Jacqueline Reine,2018,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madison Cameron,2018,1.1,3.3,32.5,0.6,1.8,31.8,0.1,0.2,50.0,2.8
Karina Cole,2018,3.6,10.7,34.0,1.6,5.1,31.7,2.1,2.5,86.4,11.0
Cassandra Cushnie,2018,1.0,3.2,29.9,0.0,0.2,0.0,1.2,2.3,52.7,3.1
Karly Fracalanza,2018,2.8,8.5,32.8,1.6,5.1,31.0,0.9,1.4,68.4,8.1
Sydney Resch,2018,2.5,7.8,32.3,1.2,4.4,26.7,1.0,1.1,88.5,7.1
Farah Alfar,2018,0.1,0.6,15.4,0.0,0.5,10.0,0.0,0.1,0.0,0.2
Darryn Lindquist,2018,0.2,1.8,11.9,0.0,0.3,14.3,0.4,0.8,50.0,0.9
Mairead Dunn,2018,1.5,4.7,32.3,0.0,0.0,0.0,0.6,1.1,52.2,3.6
Jamerka Martin,2018,2.0,7.4,26.9,1.0,3.7,26.2,1.4,2.2,64.0,6.3
Marlee Ball,2018,2.2,8.5,25.4,0.5,3.0,16.7,1.9,2.7,70.3,6.7
Sawyer Fischer,2018,0.6,2.1,27.3,0.0,0.3,0.0,0.4,0.7,60.0,1.6
Rebecca Wylie,2018,1.0,2.5,40.0,0.5,0.5,100.0,1.0,3.0,33.3,3.5
Kendra Cole,2018,1.8,5.1,35.8,0.3,1.3,21.9,0.4,0.6,66.7,4.4
Ginny Cape,2018,0.2,0.2,75.0,0.0,0.1,0.0,0.1,0.2,33.3,0.4
Brooke Murdoch,2018,1.8,7.1,24.7,0.8,3.4,24.7,0.9,1.5,58.3,5.2
Ana Caldeir rua,2018,2.5,9.5,26.7,0.9,4.1,23.2,1.0,1.4,70.8,7.0
Allie Columbus,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miranda Smith,2018,2.3,6.5,35.6,1.7,4.9,34.2,0.9,1.1,88.2,7.3
Shannon Northey,2018,0.9,2.7,33.3,0.0,0.0,0.0,0.1,0.5,10.0,1.8
Lauren Zonneveld,2018,0.5,3.1,16.2,0.0,0.3,12.5,1.0,1.6,59.0,2.0
Ieva Sukeviciute,2018,1.4,4.4,31.3,0.0,0.0,0.0,0.4,0.7,57.1,3.2
Kristin Gallant,2018,4.0,12.7,31.5,0.1,0.8,7.7,5.0,7.0,71.4,13.1
Stephanie Findlay,2018,2.9,8.1,35.7,0.7,2.2,34.1,1.8,2.4,77.8,8.4
Baelie Campbell,2018,3.3,9.8,33.6,0.2,2.2,7.7,2.4,3.0,80.3,9.1
Courtney Mcpherson,2018,3.1,7.1,43.9,0.0,0.0,0.0,1.7,3.8,44.0,7.9
Jenjen Abella,2018,2.3,6.4,35.5,1.3,4.2,31.5,0.8,1.0,73.9,6.6
Stephanie Carr,2018,1.1,3.6,30.5,0.7,2.2,31.4,0.5,0.8,66.7,3.4
Alexandra Trivieri,2018,1.5,4.2,36.1,0.9,2.6,35.0,0.4,0.6,71.4,4.4
Jaclyn Ronson,2018,0.3,0.8,40.0,0.2,0.7,25.0,0.0,0.3,0.0,0.8
Alyssa Cerino,2018,2.5,6.2,39.9,0.6,2.0,31.1,1.0,2.3,44.4,6.6
Madison Reid,2018,0.8,2.6,32.7,0.7,2.0,35.0,0.1,0.2,75.0,2.5
Emma Kiesekamp,2018,0.8,1.4,55.6,0.0,0.1,0.0,0.3,0.8,37.5,1.8
Catherine Traer,2018,3.8,10.7,35.3,1.0,4.1,23.0,2.0,2.6,75.9,10.4
Brianne Hamilton,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicole Gilmore,2018,3.0,8.6,34.8,0.9,3.0,30.4,1.3,2.2,62.0,8.3
Cynthia Dupont,2018,2.5,5.7,44.3,0.7,2.0,37.0,1.0,1.3,77.4,6.8
Karyne Jolicoeur,2018,0.4,1.1,34.6,0.1,0.7,17.6,0.3,0.6,46.2,1.2
Jacey Aikens,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elizabeth Leblanc,2018,4.0,8.9,44.9,0.7,2.2,32.0,2.1,2.3,94.2,10.8
Heather Lindsay,2018,4.6,8.3,54.7,0.0,0.0,0.0,1.9,2.6,71.7,11.0
Hannah Pryce,2018,0.8,2.5,32.1,0.0,0.5,9.1,0.4,0.7,50.0,2.0
Megan Brenkel,2018,3.3,9.2,35.7,0.9,2.5,36.1,1.9,2.5,76.3,9.4
Haley Belyk,2018,3.0,9.3,31.6,1.0,3.2,29.9,0.6,1.0,61.9,7.5
