,TEAM,SEASON,PLYR_YR,NUM,GP,GS,MIN/G,player_id
1880,queens,2015,,10,19.0,0.0,12.0,1147
1881,queens,2015,,11,6.0,0.0,8.2,900
1882,queens,2015,,12,8.0,0.0,4.0,650
1883,queens,2015,,13,19.0,0.0,15.2,634
1884,queens,2015,,14,19.0,15.0,23.7,901
1885,queens,2015,,15,19.0,15.0,22.1,636
1886,queens,2015,,21,19.0,14.0,27.4,270
1887,queens,2015,,22,3.0,0.0,4.0,1148
1888,toronto,2015,,00,0.0,0.0,0.0,903
1889,toronto,2015,S,4,3.0,0.0,9.0,904
1890,toronto,2015,S,5,18.0,8.0,21.6,905
1891,toronto,2015,S,6,19.0,17.0,31.7,906
1892,toronto,2015,S,7,19.0,7.0,13.0,907
1893,toronto,2015,S,8,16.0,3.0,10.7,908
1894,toronto,2015,J,9,15.0,0.0,9.7,909
1895,toronto,2015,F,10,17.0,2.0,9.9,1149
1896,toronto,2015,S,11,18.0,6.0,18.9,1150
1897,toronto,2015,S,12,19.0,12.0,18.7,912
1898,toronto,2015,F,13,10.0,0.0,7.0,1151
1899,toronto,2015,S,14,19.0,7.0,18.3,914
1900,toronto,2015,S,15,0.0,0.0,0.0,1152
1901,toronto,2015,S,21,19.0,17.0,24.6,1153
1902,toronto,2015,J,22,19.0,4.0,18.9,917
1903,waterloo,2015,,04,11.0,0.0,7.8,918
1904,waterloo,2015,,05,9.0,0.0,9.1,919
1905,waterloo,2015,,06,14.0,0.0,11.0,646
1906,waterloo,2015,,07,20.0,11.0,17.1,289
1907,waterloo,2015,,08,20.0,18.0,24.2,290
1908,waterloo,2015,,09,20.0,1.0,16.4,647
1909,waterloo,2015,,10,9.0,6.0,17.3,920
1910,waterloo,2015,,11,20.0,15.0,21.6,293
1911,waterloo,2015,,12,20.0,18.0,27.7,921
1912,waterloo,2015,,13,3.0,0.0,4.0,1154
1913,waterloo,2015,,14,20.0,0.0,18.2,1155
1914,waterloo,2015,,15,7.0,0.0,5.0,1156
1915,waterloo,2015,,21,15.0,0.0,10.2,1157
1916,waterloo,2015,,22,20.0,18.0,25.7,652
1917,western,2015,,04,20.0,15.0,33.5,1158
1918,western,2015,,05,4.0,0.0,4.0,1159
1919,western,2015,,06,15.0,0.0,6.5,1160
1920,western,2015,,07,8.0,0.0,4.5,1161
1921,western,2015,,08,11.0,0.0,5.7,926
1922,western,2015,,09,20.0,18.0,33.5,303
1923,western,2015,,10,20.0,2.0,18.1,927
1924,western,2015,,11,18.0,11.0,14.2,1162
1925,western,2015,,12,14.0,0.0,9.0,1163
1926,western,2015,,13,19.0,14.0,25.3,930
1927,western,2015,,14,20.0,17.0,31.3,931
1928,western,2015,,15,20.0,7.0,20.8,655
1929,western,2015,,21,0.0,0.0,0.0,932
1930,western,2015,,22,12.0,6.0,14.3,603
1931,windsor,2015,S,04,20.0,7.0,21.1,657
1932,windsor,2015,S,05,20.0,19.0,27.4,933
1933,windsor,2015,S,06,18.0,18.0,31.8,312
1934,windsor,2015,S,07,20.0,20.0,22.4,658
1935,windsor,2015,F,09,14.0,0.0,6.7,1164
1936,windsor,2015,S,12,17.0,16.0,26.1,316
1937,windsor,2015,J,13,20.0,20.0,27.1,935
1938,windsor,2015,S,15,15.0,0.0,15.5,1165
1939,windsor,2015,F,20,19.0,0.0,15.9,1166
1940,windsor,2015,S,21,0.0,0.0,0.0,320
1941,york,2015,F,4,18.0,1.0,17.3,1167
1942,york,2015,S,5,19.0,9.0,26.3,936
1943,york,2015,J,6,5.0,2.0,14.2,662
1944,york,2015,F,7,9.0,0.0,6.0,1168
1945,york,2015,J,8,19.0,9.0,30.2,663
1946,york,2015,F,9,0.0,0.0,0.0,1169
1947,york,2015,S,10,19.0,0.0,13.1,937
1948,york,2015,S,12,18.0,6.0,16.6,328
1949,york,2015,F,13,1.0,1.0,11.0,1170
1950,york,2015,S,14,19.0,9.0,33.3,330
1951,york,2015,J,15,17.0,7.0,22.2,664
1952,york,2015,J,21,19.0,0.0,19.7,665
1953,york,2015,F,22,12.0,0.0,5.8,1171
1954,alberta,2015,S,01,20.0,20.0,27.0,334
1955,alberta,2015,J,02,5.0,1.0,7.8,939
1956,alberta,2015,S,03,20.0,0.0,14.4,940
1957,alberta,2015,S,04,20.0,18.0,26.3,337
1958,alberta,2015,J,05,20.0,19.0,28.4,669
1959,alberta,2015,F,06,7.0,0.0,4.4,1172
1960,alberta,2015,J,07,16.0,14.0,23.6,671
1961,alberta,2015,J,08,20.0,0.0,16.4,341
1962,alberta,2015,J,09,16.0,6.0,17.1,343
1963,alberta,2015,S,10,20.0,2.0,17.5,349
1964,alberta,2015,F,11,12.0,0.0,7.7,1173
1965,alberta,2015,F,12,0.0,0.0,0.0,1174
1966,alberta,2015,S,13,0.0,0.0,0.0,941
1967,alberta,2015,,14,20.0,0.0,8.4,1175
1968,brandon,2015,J,01,20.0,19.0,23.3,1176
1969,brandon,2015,S,02,20.0,20.0,29.4,944
1970,brandon,2015,F,03,0.0,0.0,0.0,1177
1971,brandon,2015,S,04,20.0,1.0,20.5,1178
1972,brandon,2015,S,05,20.0,8.0,20.8,351
1973,brandon,2015,J,06,8.0,0.0,3.0,1179
1974,brandon,2015,S,08,19.0,13.0,23.2,354
1975,brandon,2015,J,09,15.0,0.0,7.1,1180
1976,brandon,2015,S,10,20.0,3.0,17.6,946
1977,brandon,2015,S,11,19.0,0.0,12.2,947
1978,brandon,2015,S,12,17.0,0.0,5.4,948
1979,brandon,2015,S,13,20.0,20.0,21.9,949
1980,calgary,2015,F,00,15.0,0.0,10.9,1181
1981,calgary,2015,S,01,20.0,19.0,23.8,677
1982,calgary,2015,J,02,19.0,0.0,9.4,302
1983,calgary,2015,S,03,6.0,0.0,7.2,692
1984,calgary,2015,J,04,0.0,0.0,0.0,678
1985,calgary,2015,F,05,20.0,0.0,17.1,1182
1986,calgary,2015,S,06,20.0,0.0,13.7,679
1987,calgary,2015,F,07,3.0,0.0,2.3,1183
1988,calgary,2015,S,08,20.0,19.0,24.6,367
1989,calgary,2015,F,09,3.0,0.0,2.0,1184
1990,calgary,2015,S,10,20.0,0.0,13.8,952
1991,calgary,2015,S,11,20.0,19.0,22.5,953
1992,calgary,2015,S,12,9.0,0.0,11.4,1185
1993,calgary,2015,S,13,20.0,1.0,14.9,372
1994,calgary,2015,S,14,20.0,19.0,24.8,81
1995,lethbridge,2015,S,03,20.0,13.0,26.0,954
1996,lethbridge,2015,S,05,0.0,0.0,0.0,955
1997,lethbridge,2015,F,06,16.0,0.0,4.2,1186
1998,lethbridge,2015,F,07,20.0,4.0,15.6,1187
1999,lethbridge,2015,S,08,20.0,6.0,19.1,957
2000,lethbridge,2015,J,09,20.0,14.0,19.4,1188
2001,lethbridge,2015,S,10,20.0,20.0,28.9,959
2002,lethbridge,2015,F,11,20.0,2.0,16.6,1189
2003,lethbridge,2015,F,12,8.0,0.0,5.0,1190
2004,lethbridge,2015,J,13,19.0,18.0,30.8,1191
2005,lethbridge,2015,S,14,20.0,20.0,31.9,384
2006,macewan,2015,F,03,4.0,0.0,4.5,1192
2007,macewan,2015,S,05,13.0,12.0,26.9,1193
2008,macewan,2015,F,06,14.0,0.0,4.9,1194
2009,macewan,2015,S,07,20.0,20.0,24.3,1195
2010,macewan,2015,S,08,19.0,0.0,7.7,1196
2011,macewan,2015,S,09,20.0,20.0,31.4,1197
2012,macewan,2015,J,10,18.0,0.0,10.8,1198
2013,macewan,2015,S,11,20.0,0.0,16.1,1199
2014,macewan,2015,F,12,20.0,8.0,20.6,1200
2015,macewan,2015,S,13,20.0,20.0,31.6,1201
2016,macewan,2015,J,14,18.0,0.0,10.6,1202
2017,manitoba,2015,F,00,4.0,1.0,14.3,1203
2018,manitoba,2015,S,03,19.0,1.0,15.5,394
2019,manitoba,2015,S,04,20.0,4.0,19.7,962
2020,manitoba,2015,S,05,18.0,16.0,24.3,387
2021,manitoba,2015,S,06,20.0,8.0,21.1,388
2022,manitoba,2015,F,07,13.0,3.0,15.3,1204
2023,manitoba,2015,F,08,17.0,1.0,8.0,1205
2024,manitoba,2015,S,09,20.0,16.0,28.4,391
2025,manitoba,2015,S,10,20.0,4.0,13.1,392
2026,manitoba,2015,S,11,20.0,12.0,16.6,961
2027,manitoba,2015,J,12,19.0,7.0,10.6,688
2028,manitoba,2015,S,13,20.0,9.0,13.1,964
2029,manitoba,2015,S,14,6.0,0.0,9.3,396
2030,mountroyal,2015,,02,20.0,20.0,28.4,1206
2031,mountroyal,2015,,03,17.0,0.0,12.7,1207
2032,mountroyal,2015,,05,20.0,20.0,28.5,967
2033,mountroyal,2015,,06,20.0,20.0,25.8,1208
2034,mountroyal,2015,,07,20.0,20.0,27.6,1209
2035,mountroyal,2015,,08,19.0,0.0,13.4,1210
2036,mountroyal,2015,,09,20.0,0.0,17.6,972
2037,mountroyal,2015,,10,16.0,0.0,6.7,1211
2038,mountroyal,2015,,11,20.0,20.0,22.3,969
2039,mountroyal,2015,,12,20.0,0.0,14.2,968
2040,mountroyal,2015,,13,0.0,0.0,0.0,1212
2041,regina,2015,J,01,20.0,20.0,27.1,703
2042,regina,2015,J,03,20.0,20.0,30.4,704
2043,regina,2015,S,05,20.0,1.0,15.8,974
2044,regina,2015,S,06,20.0,3.0,12.4,401
2045,regina,2015,S,07,20.0,1.0,16.8,976
2046,regina,2015,S,08,18.0,17.0,28.4,705
2047,regina,2015,S,09,20.0,18.0,23.6,402
2048,regina,2015,S,10,20.0,20.0,25.4,403
2049,regina,2015,F,11,15.0,0.0,7.3,1213
2050,saskatchewan,2015,F,00,19.0,0.0,8.7,1214
2051,saskatchewan,2015,J,01,20.0,0.0,22.9,706
2052,saskatchewan,2015,S,02,20.0,19.0,25.5,408
2053,saskatchewan,2015,S,03,7.0,0.0,4.4,978
2054,saskatchewan,2015,S,05,20.0,19.0,27.8,411
2055,saskatchewan,2015,F,06,8.0,0.0,6.3,1215
2056,saskatchewan,2015,S,08,16.0,0.0,9.6,414
2057,saskatchewan,2015,S,09,20.0,0.0,10.4,979
2058,saskatchewan,2015,S,10,20.0,0.0,12.0,709
2059,saskatchewan,2015,S,11,20.0,19.0,26.1,304
2060,saskatchewan,2015,S,12,20.0,19.0,25.6,418
2061,saskatchewan,2015,S,13,20.0,19.0,26.1,419
2062,thompsonrivers,2015,J,02,13.0,0.0,8.0,710
2063,thompsonrivers,2015,F,04,15.0,0.0,5.9,1216
2064,thompsonrivers,2015,S,05,20.0,5.0,16.5,422
2065,thompsonrivers,2015,S,06,20.0,20.0,33.6,423
2066,thompsonrivers,2015,F,07,20.0,11.0,24.6,1217
2067,thompsonrivers,2015,S,08,0.0,0.0,0.0,982
2068,thompsonrivers,2015,F,09,18.0,0.0,7.2,1218
2069,thompsonrivers,2015,S,10,20.0,4.0,16.9,984
2070,thompsonrivers,2015,S,11,20.0,20.0,31.3,713
2071,thompsonrivers,2015,J,12,20.0,20.0,29.9,379
2072,thompsonrivers,2015,F,14,20.0,20.0,27.1,1219
2073,trinitywestern,2015,,02,7.0,0.0,2.4,1220
2074,trinitywestern,2015,,03,15.0,0.0,6.3,987
2075,trinitywestern,2015,,04,20.0,16.0,17.8,717
2076,trinitywestern,2015,,05,19.0,18.0,28.5,988
2077,trinitywestern,2015,,06,20.0,0.0,10.1,718
2078,trinitywestern,2015,,07,20.0,20.0,30.9,719
2079,trinitywestern,2015,,08,20.0,2.0,14.3,1221
2080,trinitywestern,2015,,09,20.0,20.0,24.0,437
2081,trinitywestern,2015,,10,20.0,4.0,23.9,1222
2082,trinitywestern,2015,,11,1.0,0.0,0.0,1223
2083,trinitywestern,2015,,12,20.0,20.0,22.4,1224
2084,trinitywestern,2015,,14,20.0,0.0,18.2,1225
2085,ubc,2015,F,01,12.0,0.0,2.6,990
2086,ubc,2015,S,02,20.0,20.0,27.3,444
2087,ubc,2015,J,03,0.0,0.0,0.0,1226
2088,ubc,2015,S,04,20.0,0.0,17.6,721
2089,ubc,2015,S,05,20.0,20.0,28.6,1227
2090,ubc,2015,S,06,20.0,20.0,30.6,723
2091,ubc,2015,S,07,20.0,0.0,11.2,448
2092,ubc,2015,J,08,20.0,0.0,15.5,1228
2093,ubc,2015,S,09,20.0,20.0,23.4,450
2094,ubc,2015,S,11,17.0,0.0,6.7,300
2095,ubc,2015,J,12,20.0,0.0,8.6,725
2096,ubc,2015,J,14,7.0,0.0,5.7,726
2097,ubcokanagan,2015,,01,20.0,0.0,12.4,1229
2098,ubcokanagan,2015,R,02,0.0,0.0,0.0,456
2099,ubcokanagan,2015,,03,19.0,0.0,5.4,1230
2100,ubcokanagan,2015,,04,20.0,20.0,23.1,727
2101,ubcokanagan,2015,,05,20.0,2.0,23.5,991
2102,ubcokanagan,2015,,08,20.0,18.0,24.1,993
2103,ubcokanagan,2015,,09,19.0,0.0,5.1,1231
2104,ubcokanagan,2015,,10,19.0,0.0,20.4,994
2105,ubcokanagan,2015,,11,20.0,20.0,30.3,468
2106,ubcokanagan,2015,,12,16.0,0.0,5.5,465
2107,ubcokanagan,2015,,13,20.0,20.0,29.4,995
2108,ubcokanagan,2015,,14,3.0,0.0,0.0,1232
2109,ubcokanagan,2015,,15,20.0,20.0,27.3,467
2110,ufv,2015,J,01,16.0,14.0,31.5,996
2111,ufv,2015,S,02,15.0,0.0,9.1,997
2112,ufv,2015,J,03,14.0,10.0,22.1,732
2113,ufv,2015,F,04,20.0,1.0,11.0,1233
2114,ufv,2015,S,05,20.0,20.0,33.3,474
2115,ufv,2015,S,06,20.0,4.0,22.3,998
2116,ufv,2015,S,08,20.0,19.0,22.8,999
2117,ufv,2015,F,09,15.0,0.0,7.8,1234
2118,ufv,2015,S,10,10.0,0.0,5.3,1235
2119,ufv,2015,S,11,20.0,18.0,32.1,479
2120,ufv,2015,J,12,17.0,14.0,29.0,734
2121,unbc,2015,S,04,20.0,14.0,17.0,1003
2122,unbc,2015,F,05,20.0,8.0,17.8,1236
2123,unbc,2015,S,06,20.0,13.0,21.3,1237
2124,unbc,2015,J,07,11.0,0.0,6.5,1238
2125,unbc,2015,S,08,16.0,1.0,9.7,1006
2126,unbc,2015,S,09,16.0,16.0,31.2,740
2127,unbc,2015,F,10,6.0,1.0,3.5,1239
2128,unbc,2015,S,11,17.0,2.0,13.8,1240
2129,unbc,2015,S,12,20.0,0.0,14.2,1009
2130,unbc,2015,F,13,20.0,19.0,30.3,1241
2131,unbc,2015,F,14,20.0,7.0,17.7,1242
2132,unbc,2015,J,15,20.0,19.0,23.1,1243
2133,unbc,2015,F,21,12.0,0.0,13.1,1244
2134,victoria,2015,F,01,2.0,0.0,4.0,1245
2135,victoria,2015,S,02,20.0,20.0,31.3,485
2136,victoria,2015,F,03,20.0,6.0,21.2,1246
2137,victoria,2015,S,04,20.0,20.0,26.6,481
2138,victoria,2015,J,05,17.0,0.0,6.4,1010
2139,victoria,2015,S,06,20.0,3.0,19.3,745
2140,victoria,2015,S,07,17.0,12.0,21.6,484
2141,victoria,2015,S,08,20.0,0.0,8.7,746
2142,victoria,2015,F,09,4.0,0.0,5.5,1247
2143,victoria,2015,S,10,20.0,19.0,21.3,748
2144,victoria,2015,F,11,18.0,0.0,10.3,1248
2145,victoria,2015,F,12,15.0,0.0,4.8,1249
2146,victoria,2015,S,13,20.0,20.0,29.1,749
2147,victoria,2015,S,14,0.0,0.0,0.0,463
2148,winnipeg,2015,F,01,11.0,0.0,5.5,1250
2149,winnipeg,2015,S,04,16.0,14.0,32.1,491
2150,winnipeg,2015,S,05,20.0,1.0,9.7,1013
2151,winnipeg,2015,S,06,20.0,19.0,27.9,1251
2152,winnipeg,2015,J,07,20.0,18.0,33.9,754
2153,winnipeg,2015,J,08,20.0,19.0,27.1,755
2154,winnipeg,2015,F,09,13.0,0.0,5.1,1252
2155,winnipeg,2015,F,10,20.0,0.0,8.3,1253
2156,winnipeg,2015,F,11,20.0,0.0,10.8,1254
2157,winnipeg,2015,F,12,8.0,0.0,5.3,1255
2158,winnipeg,2015,F,13,8.0,0.0,3.6,1256
2159,winnipeg,2015,J,14,20.0,5.0,20.9,756
2160,acadia,2016,Firs,1,0.0,0.0,0.0,1257
2161,acadia,2016,Firs,2,18.0,1.0,9.9,1258
2162,acadia,2016,Firs,3,1.0,1.0,40.0,1259
2163,acadia,2016,Secon,4,18.0,8.0,14.9,1017
2164,acadia,2016,Firs,5,20.0,1.0,13.8,1260
2165,acadia,2016,Firs,6,20.0,1.0,18.4,1261
2166,acadia,2016,Thir,7,20.0,20.0,28.8,759
2167,acadia,2016,Thir,8,18.0,13.0,27.0,760
2168,acadia,2016,Secon,9,1.0,1.0,40.0,1020
2169,acadia,2016,Thir,10,16.0,1.0,6.9,761
2170,acadia,2016,Thir,11,20.0,20.0,32.8,1021
2171,acadia,2016,Thir,12,20.0,19.0,30.1,762
2172,acadia,2016,Thir,13,16.0,1.0,8.0,1022
2173,acadia,2016,Thir,14,20.0,20.0,25.9,763
2174,capebreton,2016,F,4,5.0,0.0,3.0,1262
2175,capebreton,2016,J,5,12.0,0.0,7.7,1263
2176,capebreton,2016,J,6,6.0,1.0,16.8,766
2177,capebreton,2016,S,7,20.0,20.0,33.9,507
2178,capebreton,2016,S,8,19.0,0.0,12.6,1027
2179,capebreton,2016,S,10,20.0,19.0,28.6,510
2180,capebreton,2016,S,11,20.0,15.0,33.6,511
2181,capebreton,2016,J,12,20.0,20.0,32.3,769
2182,capebreton,2016,J,13,19.0,19.0,32.4,768
2183,capebreton,2016,F,15,6.0,0.0,2.3,1264
2184,capebreton,2016,F,23,19.0,0.0,8.1,1265
2185,dalhousie,2016,,3,3.0,0.0,2.3,1266
2186,dalhousie,2016,,4,20.0,20.0,28.7,1028
2187,dalhousie,2016,,5,18.0,2.0,20.3,1267
2188,dalhousie,2016,,6,14.0,0.0,5.7,1
2189,dalhousie,2016,,8,20.0,3.0,18.5,790
2190,dalhousie,2016,,9,20.0,0.0,7.5,1268
2191,dalhousie,2016,,10,16.0,16.0,33.9,31
2192,dalhousie,2016,,11,19.0,5.0,10.4,1269
2193,dalhousie,2016,,12,19.0,19.0,28.4,773
2194,dalhousie,2016,,13,20.0,19.0,22.3,1030
2195,dalhousie,2016,,14,20.0,6.0,18.4,771
2196,dalhousie,2016,,15,20.0,9.0,16.1,1270
2197,memorial,2016,,4,2.0,0.0,1.5,1051
2198,memorial,2016,,6,10.0,0.0,7.0,1033
2199,memorial,2016,,7,10.0,0.0,3.1,1271
2200,memorial,2016,,8,20.0,5.0,18.4,39
2201,memorial,2016,,8,0.0,0.0,0.0,39
2202,memorial,2016,,10,20.0,15.0,19.1,517
2203,memorial,2016,,11,20.0,4.0,16.9,1272
2204,memorial,2016,,12,20.0,7.0,21.0,777
2205,memorial,2016,,12,0.0,0.0,0.0,777
2206,memorial,2016,,13,7.0,0.0,9.3,1273
2207,memorial,2016,,14,20.0,20.0,32.1,778
2208,memorial,2016,,15,14.0,5.0,17.4,1274
2209,memorial,2016,,21,20.0,13.0,26.6,1034
2210,memorial,2016,,23,20.0,0.0,6.8,1275
2211,memorial,2016,,24,20.0,16.0,18.3,1036
2212,memorial,2016,,31,20.0,15.0,23.1,782
2213,memorial,2016,,32,10.0,0.0,3.6,1276
2214,saintmarys,2016,4t,4,18.0,0.0,10.9,522
2215,saintmarys,2016,4t,5,20.0,3.0,18.1,482
2216,saintmarys,2016,2n,6,14.0,1.0,15.6,1037
2217,saintmarys,2016,2n,7,4.0,0.0,2.8,1038
2218,saintmarys,2016,4t,8,19.0,19.0,28.1,524
2219,saintmarys,2016,3r,9,19.0,0.0,14.0,784
2220,saintmarys,2016,5t,10,20.0,18.0,31.9,785
2221,saintmarys,2016,3r,11,6.0,0.0,4.3,786
2222,saintmarys,2016,1s,13,6.0,0.0,1.0,1277
2223,saintmarys,2016,2n,13,8.0,0.0,1.6,1039
2224,saintmarys,2016,2n,14,20.0,20.0,31.7,1040
2225,saintmarys,2016,5t,15,19.0,19.0,29.1,528
2226,saintmarys,2016,2n,21,20.0,20.0,24.4,1278
2227,stfx,2016,F,4,20.0,17.0,26.9,1279
2228,stfx,2016,S,5,20.0,11.0,20.6,529
2229,stfx,2016,S,6,14.0,2.0,12.6,28
2230,stfx,2016,S,7,14.0,3.0,19.9,1280
2231,stfx,2016,S,8,20.0,3.0,11.7,1041
2232,stfx,2016,S,11,20.0,20.0,37.7,531
2233,stfx,2016,S,12,20.0,1.0,12.5,532
2234,stfx,2016,F,14,8.0,1.0,9.0,1281
2235,stfx,2016,S,15,20.0,20.0,26.3,70
2236,stfx,2016,S,21,15.0,3.0,11.3,792
2237,stfx,2016,J,22,18.0,16.0,24.2,793
2238,stfx,2016,F,23,20.0,4.0,9.7,1282
2239,stfx,2016,F,25,12.0,1.0,9.7,1283
2240,unb,2016,,6,5.0,0.0,3.2,4
2241,unb,2016,,7,20.0,0.0,16.4,538
2242,unb,2016,,8,20.0,20.0,29.3,797
2243,unb,2016,,9,20.0,4.0,15.8,1048
2244,unb,2016,,10,13.0,0.0,5.2,540
2245,unb,2016,,11,14.0,0.0,7.6,543
2246,unb,2016,,12,16.0,16.0,27.9,1049
2247,unb,2016,,13,20.0,0.0,6.8,1050
2248,unb,2016,,14,20.0,20.0,29.6,801
2249,unb,2016,,15,16.0,15.0,24.8,61
2250,unb,2016,,20,19.0,5.0,17.8,802
2251,unb,2016,,21,20.0,19.0,27.0,82
2252,unb,2016,,22,11.0,1.0,15.1,1284
2253,unb,2016,,23,12.0,0.0,4.3,1285
2254,unb,2016,,,0.0,0.0,0.0,1286
2255,unb,2016,,,0.0,0.0,0.0,1287
2256,upei,2016,1s,4,8.0,0.0,2.8,1288
2257,upei,2016,5t,5,20.0,20.0,38.0,1289
2258,upei,2016,1s,6,7.0,0.0,1.9,1290
2259,upei,2016,5t,7,20.0,19.0,32.3,63
2260,upei,2016,3r,8,16.0,0.0,6.8,807
2261,upei,2016,1s,9,1.0,0.0,0.0,1291
2262,upei,2016,1s,10,8.0,0.0,4.0,1292
2263,upei,2016,1s,11,20.0,0.0,9.5,1293
2264,upei,2016,2n,12,20.0,20.0,33.5,1294
2265,upei,2016,3r,13,20.0,19.0,27.7,805
2266,upei,2016,1s,15,5.0,0.0,1.6,1295
2267,upei,2016,1s,21,20.0,1.0,12.7,1296
2268,upei,2016,4t,22,5.0,2.0,29.0,1297
2269,bishops,2016,J,04,3.0,2.0,29.7,1298
2270,bishops,2016,F,05,1.0,0.0,0.0,1299
2271,bishops,2016,F,06,16.0,15.0,31.8,1300
2272,bishops,2016,F,07,1.0,0.0,16.0,1301
2273,bishops,2016,J,08,15.0,13.0,29.1,1302
2274,bishops,2016,S,10,16.0,15.0,36.9,1303
2275,bishops,2016,F,13,16.0,2.0,22.6,1304
2276,bishops,2016,S,14,8.0,0.0,11.9,1305
2277,bishops,2016,J,15,15.0,14.0,25.1,1059
2278,bishops,2016,J,21,15.0,1.0,11.1,1060
2279,bishops,2016,J,22,13.0,0.0,7.8,1061
2280,bishops,2016,F,23,16.0,13.0,24.6,1306
2281,concordia,2016,,4,1.0,0.0,2.0,833
2282,concordia,2016,,5,11.0,2.0,10.7,1307
2283,concordia,2016,,6,16.0,15.0,35.6,557
2284,concordia,2016,,8,16.0,15.0,31.1,558
2285,concordia,2016,,9,16.0,9.0,22.9,1063
2286,concordia,2016,,11,8.0,6.0,20.8,1308
2287,concordia,2016,,12,16.0,15.0,34.6,560
2288,concordia,2016,,13,13.0,0.0,8.5,1309
2289,concordia,2016,,14,14.0,13.0,35.1,140
2290,concordia,2016,,20,13.0,0.0,13.6,1310
2291,concordia,2016,,22,6.0,0.0,13.8,1311
2292,concordia,2016,,24,9.0,0.0,4.8,1312
2293,laval,2016,,4,16.0,15.0,26.5,820
2294,laval,2016,,5,1.0,0.0,0.0,1313
2295,laval,2016,,6,16.0,15.0,31.2,822
2296,laval,2016,,7,9.0,1.0,7.6,1314
2297,laval,2016,,8,16.0,15.0,28.1,1067
2298,laval,2016,,9,0.0,0.0,0.0,1068
2299,laval,2016,,10,15.0,14.0,26.4,1315
2300,laval,2016,,11,16.0,15.0,29.3,564
2301,laval,2016,,12,15.0,0.0,6.3,1316
2302,laval,2016,,13,12.0,1.0,19.2,1069
2303,laval,2016,,14,15.0,0.0,13.2,1317
2304,laval,2016,,15,3.0,0.0,2.0,1318
2305,laval,2016,,20,16.0,0.0,9.9,1319
2306,laval,2016,,21,5.0,0.0,3.6,1320
2307,mcgill,2016,F,4,16.0,4.0,24.1,1321
2308,mcgill,2016,S,5,8.0,7.0,28.1,132
2309,mcgill,2016,F,6,0.0,0.0,0.0,1322
2310,mcgill,2016,J,8,14.0,11.0,20.9,1072
2311,mcgill,2016,J,9,16.0,8.0,18.4,1073
2312,mcgill,2016,J,10,0.0,0.0,0.0,1323
2313,mcgill,2016,F,11,16.0,8.0,21.4,1324
2314,mcgill,2016,S,12,16.0,1.0,11.7,1075
2315,mcgill,2016,S,13,14.0,8.0,21.9,139
2316,mcgill,2016,S,14,16.0,7.0,23.4,830
2317,mcgill,2016,S,15,12.0,10.0,25.4,574
2318,mcgill,2016,F,20,10.0,1.0,6.8,1325
2319,mcgill,2016,S,21,16.0,15.0,25.7,1076
2320,uqam,2016,F,04,8.0,0.0,3.0,1326
2321,uqam,2016,J,05,14.0,3.0,23.1,1077
2322,uqam,2016,J,07,10.0,0.0,5.0,1078
2323,uqam,2016,F,08,11.0,0.0,19.8,1327
2324,uqam,2016,S,09,15.0,9.0,25.5,1079
2325,uqam,2016,S,11,16.0,11.0,30.8,582
2326,uqam,2016,S,12,14.0,8.0,29.7,580
2327,uqam,2016,S,14,16.0,11.0,26.4,1083
2328,uqam,2016,S,15,10.0,3.0,19.4,117
2329,uqam,2016,F,20,8.0,0.0,4.9,1328
2330,uqam,2016,S,21,15.0,10.0,30.5,837
2331,uqam,2016,J,22,13.0,0.0,7.8,1329
2332,uqam,2016,F,23,9.0,0.0,5.7,1330
2333,algoma,2016,,05,18.0,5.0,20.8,1331
2334,algoma,2016,,07,20.0,11.0,23.8,675
2335,algoma,2016,,09,20.0,0.0,17.7,1332
2336,algoma,2016,,10,18.0,16.0,24.9,842
2337,algoma,2016,,12,19.0,14.0,22.7,843
2338,algoma,2016,,13,20.0,17.0,24.9,839
2339,algoma,2016,,14,1.0,0.0,0.0,1333
2340,algoma,2016,,15,20.0,15.0,18.4,791
2341,algoma,2016,,21,12.0,0.0,5.0,845
2342,algoma,2016,,23,20.0,15.0,20.5,1334
2343,brock,2016,,3,1.0,1.0,12.0,585
2344,brock,2016,,4,8.0,0.0,4.3,1335
2345,brock,2016,,5,2.0,0.0,6.5,1336
2346,brock,2016,,6,17.0,17.0,23.9,1090
2347,brock,2016,,7,19.0,19.0,28.8,161
2348,brock,2016,,8,19.0,19.0,31.8,162
2349,brock,2016,,9,19.0,0.0,10.5,850
2350,brock,2016,,10,19.0,0.0,10.6,1337
2351,brock,2016,,11,17.0,16.0,29.0,1092
2352,brock,2016,,12,17.0,3.0,13.5,1338
2353,brock,2016,,13,3.0,0.0,1.7,1339
2354,brock,2016,,14,18.0,3.0,17.4,168
2355,brock,2016,,15,14.0,0.0,17.6,1094
2356,brock,2016,,22,18.0,17.0,25.6,854
2357,carleton,2016,F,04,1.0,0.0,3.0,1340
2358,carleton,2016,J,05,19.0,14.0,22.2,855
2359,carleton,2016,F,06,18.0,0.0,11.0,1341
2360,carleton,2016,S,07,19.0,2.0,18.5,589
2361,carleton,2016,S,08,18.0,16.0,17.6,590
2362,carleton,2016,S,09,7.0,0.0,3.0,1097
2363,carleton,2016,S,10,19.0,12.0,20.4,858
2364,carleton,2016,S,11,19.0,2.0,18.1,592
2365,carleton,2016,S,12,13.0,0.0,6.3,1098
