,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G,player_id
5226,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161
5227,2022,0.5,2.2,2.7,2.7,3.1,2.7,1.2,1.0,0.0,2386
5228,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944
5229,2022,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.0,2163
5230,2022,0.4,0.8,1.2,0.5,0.2,0.5,0.3,0.1,0.1,1724
5231,2022,0.1,0.7,0.8,0.6,0.2,0.8,0.3,0.5,0.1,2387
5232,2022,0.4,1.3,1.7,1.8,0.7,1.7,0.4,0.8,0.1,2388
5233,2022,0.5,4.3,4.8,1.5,4.7,5.6,0.8,1.3,0.0,1946
5234,2022,2.3,7.8,10.1,3.3,1.5,2.5,0.6,0.7,0.3,2389
5235,2022,4.6,11.1,15.7,2.7,1.0,2.1,0.5,0.7,1.0,2390
5236,2022,0.5,1.1,1.5,1.5,0.1,0.5,0.1,0.1,0.1,2391
5237,2022,0.8,1.4,2.1,2.0,1.6,2.6,0.6,1.3,0.1,1818
5238,2022,0.1,0.9,1.0,2.2,1.5,3.2,0.5,1.0,0.0,2392
5239,2022,0.6,2.3,2.9,3.0,2.2,2.8,0.8,1.1,0.2,2393
5240,2022,1.7,2.9,4.6,2.7,1.2,1.8,0.7,1.6,0.4,1950
5241,2022,0.1,0.3,0.4,1.0,0.7,1.1,0.6,0.4,0.1,2394
5242,2022,0.5,2.0,2.5,1.6,0.5,0.7,0.6,0.8,0.1,2395
5243,2022,0.8,0.5,1.3,0.8,0.3,0.9,0.3,0.3,0.2,2396
5244,2022,2.2,4.4,6.6,3.1,0.4,2.1,0.2,0.6,0.6,2168
5245,2022,1.0,2.5,3.5,1.9,1.7,1.1,1.5,1.1,0.7,2397
5246,2022,0.7,1.0,1.7,0.9,0.1,0.5,0.2,0.1,0.1,2398
5247,2022,0.1,0.8,0.9,1.3,0.4,0.8,0.6,0.2,0.1,2399
5248,2022,1.5,4.0,5.5,4.5,3.0,2.5,1.2,1.0,0.0,2400
5249,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401
5250,2022,0.4,2.1,2.4,1.6,1.1,1.6,0.7,1.2,0.0,1955
5251,2022,2.3,5.7,7.9,1.8,1.8,2.1,0.9,1.9,0.8,1956
5252,2022,0.7,1.8,2.4,0.6,1.9,1.7,1.1,0.9,0.2,2402
5253,2022,0.7,3.5,4.2,1.8,0.8,0.8,0.9,1.3,0.1,2403
5254,2022,0.0,0.4,0.4,0.5,0.2,0.2,1.0,0.2,0.0,2404
5255,2022,0.2,0.4,0.5,0.5,0.1,0.3,0.3,0.1,0.0,2170
5256,2022,1.0,1.4,2.4,1.1,0.4,0.4,0.8,0.4,0.3,2171
5257,2022,0.9,5.1,5.9,1.9,5.3,3.2,1.6,2.3,0.5,2405
5258,2022,2.6,5.0,7.6,1.4,1.1,1.5,0.8,0.8,0.5,2173
5259,2022,0.4,0.6,1.0,0.3,0.0,0.3,0.0,0.3,0.4,2406
5260,2022,1.3,1.4,2.6,0.7,0.2,0.7,0.3,0.3,0.0,2407
5261,2022,0.0,0.7,0.7,0.4,0.1,0.6,0.1,0.0,0.0,2408
5262,2022,2.4,4.7,7.1,1.9,0.5,2.0,0.3,0.7,0.5,2175
5263,2022,1.3,3.3,4.5,1.1,0.4,1.1,0.4,0.8,0.4,2176
5264,2022,0.7,1.6,2.3,1.9,1.5,1.6,0.9,1.2,0.1,1869
5265,2022,0.9,0.9,1.7,1.0,0.4,0.3,1.5,0.3,0.1,1959
5266,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2409
5267,2022,1.6,5.3,6.9,1.9,2.3,1.5,1.5,2.3,1.6,2177
5268,2022,0.4,2.6,3.1,1.9,2.7,2.7,1.0,1.6,0.1,1962
5269,2022,0.1,0.3,0.4,0.6,0.3,0.2,1.7,0.1,0.1,1961
5270,2022,1.1,2.3,3.4,2.5,0.4,0.5,0.9,0.1,1.3,2180
5271,2022,0.2,0.9,1.2,0.2,0.2,0.2,1.0,0.2,0.0,2410
5272,2022,0.5,2.9,3.5,1.9,1.5,1.2,1.3,1.0,0.2,1963
5273,2022,2.1,4.6,6.6,2.7,0.9,1.9,0.5,1.2,1.0,2179
5274,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411
5275,2022,0.1,0.1,0.2,0.1,0.2,0.2,1.0,0.2,0.0,2412
5276,2022,1.2,1.9,3.1,1.9,3.0,1.1,2.7,1.3,0.1,2413
5277,2022,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,2414
5278,2022,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2415
5279,2022,0.5,0.5,1.1,0.5,0.1,0.3,0.3,0.1,0.0,2416
5280,2022,1.7,5.5,7.3,2.1,0.9,1.2,0.7,0.5,1.5,2181
5281,2022,0.8,2.8,3.7,1.6,0.8,1.5,0.6,0.5,0.2,2182
5282,2022,0.3,1.1,1.3,1.1,0.3,0.5,0.5,0.4,0.1,2417
5283,2022,2.6,5.0,7.6,1.6,2.3,2.3,1.0,1.5,0.0,1737
5284,2022,0.9,1.4,2.3,1.4,0.3,0.7,0.4,0.1,0.0,2183
5285,2022,1.3,2.4,3.7,1.9,0.9,1.3,0.7,0.7,0.2,2418
5286,2022,0.3,1.0,1.3,0.8,0.3,0.9,0.4,0.2,0.1,2419
5287,2022,0.2,0.0,0.2,0.6,0.2,0.2,1.0,0.0,0.0,2420
5288,2022,1.7,3.5,5.2,2.9,0.6,1.4,0.5,0.8,0.7,2421
5289,2022,0.4,1.2,1.6,0.2,0.0,0.4,0.0,0.3,0.0,2422
5290,2022,0.9,0.8,1.6,3.9,0.5,0.8,0.6,0.2,0.1,2185
5291,2022,1.0,1.0,2.0,3.3,0.7,1.3,0.5,0.8,0.3,2423
5292,2022,0.4,1.9,2.4,1.6,2.3,2.2,1.1,1.3,0.1,2424
5293,2022,0.4,0.8,1.1,1.4,1.4,1.4,1.0,0.4,0.0,2425
5294,2022,0.7,1.9,2.6,2.4,3.4,4.1,0.8,1.0,0.1,1971
5295,2022,0.7,2.0,2.7,1.4,0.9,0.6,1.6,0.4,0.1,2186
5296,2022,0.4,2.4,2.7,1.9,2.4,2.1,1.2,0.9,0.2,1739
5297,2022,0.0,0.2,0.2,0.7,0.1,0.0,0.0,0.0,0.0,2426
5298,2022,0.3,0.0,0.3,0.2,0.2,0.0,0.0,0.2,0.0,2279
5299,2022,2.2,3.5,5.7,1.5,0.5,1.5,0.3,0.3,0.2,2427
5300,2022,0.5,0.8,1.2,0.5,0.3,0.5,0.7,0.2,0.0,2428
5301,2022,0.4,0.4,0.8,0.6,0.0,0.5,0.0,0.2,0.0,2429
5302,2022,0.9,5.7,6.6,1.3,2.4,2.3,1.1,0.9,0.0,1943
5303,2022,0.0,1.7,1.7,2.3,0.0,0.3,0.0,0.0,0.0,2188
5304,2022,3.6,6.6,10.1,2.4,1.3,2.6,0.5,0.5,1.3,2430
5305,2022,1.8,3.1,4.8,2.7,0.9,1.5,0.6,0.3,1.1,2431
5306,2022,0.3,0.0,0.3,0.7,0.3,0.0,0.0,0.3,0.0,2432
5307,2022,2.7,4.7,7.4,1.4,3.3,1.7,1.9,2.0,0.6,1531
5308,2022,0.3,0.3,0.7,0.8,0.2,0.8,0.2,0.7,0.0,2195
5309,2022,0.4,0.8,1.2,0.4,0.5,0.6,0.8,0.2,0.0,2191
5310,2022,0.7,1.1,1.8,1.2,0.3,0.6,0.6,0.8,0.0,2433
5311,2022,0.3,1.2,1.5,2.0,0.8,1.2,0.7,0.7,0.0,2434
5312,2022,1.0,3.2,4.2,1.3,2.4,2.1,1.2,0.7,0.0,1743
5313,2022,0.5,2.2,2.7,1.7,1.0,1.5,0.7,0.4,0.2,2435
5314,2022,1.1,2.9,4.0,1.4,2.5,3.5,0.7,1.5,0.7,2436
5315,2022,0.7,1.0,1.7,0.9,0.3,0.6,0.5,0.4,0.1,2437
5316,2022,0.1,0.3,0.4,0.4,0.0,0.1,0.0,0.0,0.0,2194
5317,2022,1.1,0.8,1.8,1.6,0.7,0.5,1.5,0.7,0.2,2438
5318,2022,2.2,12.8,15.0,2.4,4.1,1.5,2.8,0.8,2.1,1536
5319,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439
5320,2022,0.7,3.3,3.9,1.9,6.5,3.1,2.1,1.8,0.1,1980
5321,2022,0.0,0.3,0.3,0.3,0.3,0.3,1.0,0.0,0.0,2440
5322,2022,0.8,2.8,3.7,1.9,1.2,1.3,0.9,0.9,0.8,2196
5323,2022,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,2441
5324,2022,2.2,5.9,8.1,2.9,2.5,2.3,1.1,2.3,0.8,2442
5325,2022,0.0,0.3,0.3,0.8,0.3,0.0,0.0,0.2,0.0,2443
5326,2022,1.0,1.8,2.8,0.8,0.9,1.0,0.9,0.9,0.3,2444
5327,2022,0.0,0.8,0.8,0.0,0.1,0.1,1.0,0.1,0.0,2445
5328,2022,2.6,4.6,7.2,2.8,1.2,2.5,0.5,0.9,0.3,2200
5329,2022,0.0,0.4,0.4,0.4,0.0,0.1,0.0,0.2,0.0,2446
5330,2022,1.6,3.5,5.1,1.5,0.4,1.1,0.3,0.7,0.5,2201
5331,2022,0.3,1.5,1.8,0.9,1.1,0.8,1.3,0.7,0.5,2447
5332,2022,0.4,1.8,2.2,2.3,3.1,2.2,1.4,1.8,0.4,1990
5333,2022,1.3,3.4,4.7,2.2,1.2,1.9,0.6,0.7,0.9,1987
5334,2022,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,2448
5335,2022,0.5,0.8,1.3,1.3,0.4,0.4,1.0,0.4,0.1,1751
5336,2022,1.3,1.6,2.9,2.7,2.6,1.6,1.6,1.5,0.1,1544
5337,2022,1.7,2.8,4.5,2.1,0.6,2.3,0.3,1.1,0.3,2205
5338,2022,0.0,1.1,1.1,0.7,0.2,0.4,0.5,0.3,0.0,2449
5339,2022,2.8,3.7,6.4,2.7,1.3,1.8,0.7,1.0,1.3,1754
5340,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2450
5341,2022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2451
5342,2022,1.2,5.2,6.3,1.8,5.2,2.0,2.6,2.6,0.3,1993
5343,2022,0.8,1.6,2.5,1.4,0.7,0.3,2.7,0.9,0.0,1307
5344,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452
5345,2022,0.6,1.5,2.1,1.1,1.5,1.2,1.3,0.8,0.0,2453
5346,2022,0.4,2.7,3.1,1.2,2.7,1.6,1.7,0.6,0.0,2454
5347,2022,1.5,2.2,3.7,1.5,1.0,1.2,0.9,0.3,0.3,2455
5348,2022,0.6,1.6,2.3,0.9,1.0,0.8,1.2,0.5,0.2,2456
5349,2022,0.5,0.7,1.2,1.1,0.6,0.9,0.7,0.1,0.2,2457
5350,2022,0.8,2.5,3.3,1.5,1.8,1.3,1.4,0.9,0.3,1316
5351,2022,1.3,4.2,5.5,2.5,3.2,3.9,0.8,2.1,0.3,2458
5352,2022,0.7,3.4,4.1,1.9,1.2,1.3,0.9,0.5,0.0,1759
5353,2022,0.2,1.5,1.6,1.0,3.1,2.5,1.2,0.6,0.1,2459
5354,2022,0.9,2.8,3.7,0.8,0.3,0.6,0.6,0.2,0.4,2460
5355,2022,3.2,5.2,8.3,2.7,0.8,1.6,0.5,0.4,1.1,1761
5356,2022,1.5,2.9,4.4,3.8,0.6,2.9,0.2,0.7,0.6,2211
5357,2022,0.3,1.5,1.8,0.3,0.3,1.3,0.2,0.3,0.0,1997
5358,2022,0.2,2.8,2.9,3.4,2.9,3.8,0.8,1.5,0.0,2461
5359,2022,0.4,3.0,3.4,2.4,1.3,3.5,0.4,0.7,0.0,2462
5360,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998
5361,2022,0.8,2.0,2.8,1.3,0.5,2.2,0.2,0.4,0.0,2213
5362,2022,0.0,0.3,0.3,0.3,1.7,1.2,1.4,1.0,0.0,2463
5363,2022,0.9,1.8,2.8,1.2,0.2,1.5,0.1,0.3,0.1,2464
5364,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465
5365,2022,1.1,1.9,3.0,1.7,0.8,1.8,0.5,0.8,0.0,2215
5366,2022,1.0,0.3,1.3,0.0,0.3,0.3,1.0,0.0,0.0,2466
5367,2022,0.2,0.7,0.9,0.5,0.3,0.5,0.5,0.2,0.1,2467
5368,2022,1.4,3.2,4.6,2.1,1.5,2.7,0.6,1.1,0.9,2468
5369,2022,1.9,3.7,5.6,2.4,1.9,1.7,1.1,1.5,0.1,2469
5370,2022,0.3,0.0,0.3,0.4,0.3,0.4,0.7,0.1,0.0,2007
5371,2022,0.0,1.7,1.7,1.0,0.7,1.3,0.5,0.7,0.0,1757
5372,2022,0.4,2.1,2.5,1.1,2.2,1.6,1.3,0.8,0.1,2470
5373,2022,2.0,6.7,8.7,1.8,1.5,1.2,1.3,1.1,0.2,2004
5374,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471
5375,2022,1.4,2.8,4.3,3.0,2.5,3.2,0.8,0.8,0.5,1563
5376,2022,0.1,1.0,1.1,0.6,0.4,0.6,0.8,0.3,0.0,2472
5377,2022,1.2,2.8,4.0,2.3,1.3,1.2,1.1,0.5,1.0,1770
5378,2022,0.8,4.5,5.3,2.0,6.3,2.8,2.3,1.0,0.0,1565
5379,2022,0.0,0.6,0.6,0.3,1.1,0.6,2.0,0.0,0.0,2473
5380,2022,1.9,3.3,5.2,2.3,1.7,2.3,0.7,1.3,0.4,2474
5381,2022,3.7,3.1,6.8,2.7,0.3,1.8,0.2,0.5,0.2,2475
5382,2022,0.0,0.5,0.5,0.5,0.0,1.5,0.0,0.5,0.0,2476
5383,2022,0.3,0.7,1.0,1.5,0.3,0.8,0.4,0.5,0.0,2477
5384,2022,0.2,1.3,1.5,1.0,1.5,2.1,0.7,0.5,0.0,2478
5385,2022,1.8,2.2,4.0,2.0,0.8,2.8,0.3,0.6,0.0,2479
5386,2022,0.1,0.1,0.2,0.4,0.0,0.3,0.0,0.0,0.0,2480
5387,2022,0.3,1.1,1.4,1.1,0.3,0.8,0.3,0.1,0.2,2481
5388,2022,0.4,3.4,3.8,2.2,2.3,3.1,0.7,1.1,0.0,2012
5389,2022,0.2,1.8,2.0,0.8,1.3,1.5,0.9,1.0,0.0,2225
5390,2022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2226
5391,2022,1.0,2.4,3.4,2.6,0.9,1.9,0.4,0.6,0.1,1775
5392,2022,0.6,1.2,1.8,0.6,0.8,2.0,0.4,0.6,0.0,2482
5393,2022,0.3,1.5,1.8,1.2,1.0,0.6,1.6,0.1,0.0,2224
5394,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483
5395,2022,0.5,0.5,1.0,0.4,0.4,0.5,0.8,0.2,0.0,2484
5396,2022,0.0,0.5,0.5,1.0,0.2,0.6,0.3,0.2,0.1,2485
5397,2022,0.7,1.1,1.8,1.2,1.2,0.8,1.5,0.7,0.0,2486
5398,2022,2.5,6.8,9.3,2.0,1.5,2.4,0.6,1.9,1.9,2230
5399,2022,0.7,0.7,1.3,0.7,0.1,0.3,0.3,0.3,0.1,2487
5400,2022,0.2,0.8,1.0,0.4,0.2,0.6,0.3,0.0,0.0,2019
5401,2022,0.8,0.8,1.6,0.5,0.4,0.4,1.0,0.1,0.0,2488
5402,2022,0.4,2.4,2.8,1.3,2.1,2.2,1.0,1.1,0.0,2489
5403,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490
5404,2022,1.2,2.3,3.4,1.2,3.0,2.3,1.3,0.6,0.1,1851
5405,2022,1.6,5.0,6.6,1.8,3.7,1.8,2.1,1.3,0.4,1332
5406,2022,2.6,4.1,6.7,1.3,2.1,0.7,3.1,1.1,0.8,2491
5407,2022,1.5,2.1,3.6,1.6,0.9,1.7,0.6,1.8,0.2,2492
5408,2022,0.0,1.0,1.0,0.7,0.7,0.0,0.0,0.7,0.0,2493
5409,2022,0.6,1.5,2.1,1.3,0.6,0.5,1.3,0.5,0.0,2494
5410,2022,0.4,1.0,1.4,1.6,0.7,0.6,1.1,0.3,0.4,2495
5411,2022,1.8,3.6,5.4,0.6,0.6,0.4,1.5,0.6,0.0,2234
5412,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496
5413,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237
5414,2022,1.2,2.0,3.2,1.7,4.1,2.7,1.5,2.0,0.1,2236
5415,2022,0.5,2.4,2.8,1.6,1.4,1.5,0.9,0.8,0.2,2497
5416,2022,3.4,6.0,9.4,1.9,1.3,2.3,0.6,1.8,0.9,2238
5417,2022,0.4,1.1,1.6,1.2,0.8,0.6,1.4,0.6,0.1,2498
5418,2022,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2499
5419,2022,0.1,3.4,3.5,1.7,1.0,1.5,0.7,0.9,0.3,1786
5420,2022,3.0,3.1,6.1,2.3,0.1,0.9,0.1,1.1,0.5,1787
5421,2022,2.1,3.3,5.4,1.6,0.6,1.2,0.5,1.1,0.4,2023
5422,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
5423,2022,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.7,0.0,2500
5424,2022,2.1,3.1,5.1,1.9,1.4,1.8,0.8,1.7,0.4,2239
5425,2022,0.8,1.0,1.8,1.2,0.0,0.2,0.0,0.0,0.1,2501
5426,2022,1.5,2.0,3.5,2.0,0.0,1.5,0.0,1.0,0.0,2240
5427,2022,1.2,0.5,1.8,0.7,0.1,0.2,0.3,0.1,0.0,2502
5428,2022,1.4,1.9,3.3,0.9,0.1,0.6,0.3,0.1,0.3,2503
5429,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504
5430,2022,0.2,0.5,0.7,0.2,0.2,0.3,0.5,0.0,0.0,2505
5431,2022,2.3,5.7,8.0,2.0,3.3,3.0,1.1,2.7,0.8,2241
5432,2022,0.0,0.7,0.7,0.7,0.0,0.0,0.0,0.7,0.0,2506
5433,2022,0.6,0.9,1.4,0.1,0.1,0.6,0.3,0.0,0.0,2507
5434,2022,0.9,3.1,4.1,1.6,0.9,1.8,0.5,1.9,0.5,2508
5435,2022,2.4,2.8,5.3,1.3,1.5,2.3,0.7,1.5,0.3,2509
5436,2022,1.1,3.4,4.5,1.1,1.9,1.1,1.7,1.1,0.5,2510
5437,2022,1.6,2.1,3.7,1.0,1.4,1.3,1.1,1.0,0.4,2511
5438,2022,0.6,1.0,1.6,0.5,0.3,1.1,0.3,0.2,0.0,2512
5439,2022,1.4,2.4,3.8,1.9,2.9,1.6,1.8,1.9,0.0,1791
5440,2022,1.3,1.2,2.5,2.0,0.9,1.5,0.6,0.9,0.1,2029
5441,2022,1.0,2.2,3.2,0.4,0.6,0.7,0.9,0.6,0.3,2030
5442,2022,1.6,5.0,6.6,2.3,2.6,2.5,1.1,1.7,0.6,1793
5443,2022,0.4,5.4,5.8,2.8,2.6,3.4,0.8,2.0,0.0,2031
5444,2022,0.0,1.8,1.8,1.9,1.5,1.8,0.8,0.3,0.1,2513
5445,2022,0.0,2.0,2.0,1.0,1.5,1.5,1.0,1.0,0.0,2514
5446,2022,0.4,2.1,2.5,1.7,2.4,2.8,0.9,0.8,0.0,2515
5447,2022,0.9,1.9,2.8,0.4,0.3,0.9,0.3,0.2,0.1,2516
5448,2022,0.3,2.2,2.5,1.4,0.8,1.4,0.5,0.7,0.1,2246
5449,2022,1.8,4.2,6.0,3.0,4.6,3.1,1.5,2.0,0.1,1795
5450,2022,0.6,3.1,3.8,2.3,1.1,1.4,0.8,0.9,0.0,2247
5451,2022,0.8,3.4,4.1,1.1,1.2,0.9,1.3,0.6,0.2,2036
5452,2022,1.1,1.9,3.0,1.0,0.2,0.9,0.3,0.5,0.4,2032
5453,2022,0.1,2.3,2.4,1.4,1.1,1.2,0.9,0.7,0.1,2251
5454,2022,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.0,2517
5455,2022,0.2,0.9,1.1,0.8,1.0,0.9,1.1,0.4,0.0,2518
5456,2022,0.7,1.4,2.1,1.9,1.1,1.9,0.6,0.4,0.1,2519
5457,2022,0.1,0.6,0.7,1.3,0.6,0.8,0.8,0.3,0.0,2520
5458,2022,0.2,2.7,2.8,1.7,1.5,2.3,0.6,0.5,0.0,2038
5459,2022,0.4,1.3,1.6,1.7,0.2,1.1,0.2,0.1,0.1,2250
5460,2022,1.7,4.2,5.8,1.3,0.7,2.0,0.3,0.4,0.3,2521
5461,2022,2.9,3.2,6.1,1.9,1.3,2.7,0.5,0.9,0.6,2112
5462,2022,1.2,4.2,5.4,1.1,0.5,1.1,0.4,0.1,0.6,2522
5463,2022,0.7,4.6,5.4,1.0,2.5,4.4,0.6,1.2,0.2,2248
5464,2022,3.4,5.4,8.7,3.0,2.1,3.1,0.7,0.4,0.4,1801
5465,2022,0.0,0.7,0.7,0.7,0.1,0.4,0.3,0.1,0.0,2523
5466,2022,0.6,0.5,1.1,0.4,0.1,0.3,0.3,0.2,0.3,2040
5467,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524
5468,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525
5469,2022,0.9,2.0,2.9,1.3,1.8,1.8,1.0,1.4,0.1,2254
5470,2022,1.7,2.7,4.4,1.5,1.7,3.1,0.5,1.1,0.2,2526
5471,2022,0.6,3.3,3.9,1.5,0.7,1.3,0.6,1.5,0.2,2255
5472,2022,0.8,2.9,3.7,1.1,1.1,1.2,0.9,1.7,0.3,2527
5473,2022,0.7,2.2,2.9,2.7,0.5,1.2,0.5,0.8,0.4,2528
5474,2022,0.6,2.1,2.7,1.3,0.7,1.1,0.6,0.7,0.3,2041
5475,2022,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,2529
5476,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530
5477,2022,1.6,3.4,5.0,1.1,0.3,1.2,0.2,0.8,0.5,2531
5478,2022,0.7,1.1,1.8,1.2,0.2,1.0,0.2,1.1,0.1,2532
5479,2022,0.7,2.7,3.3,2.6,1.8,2.7,0.7,1.4,0.3,2533
5480,2022,0.9,1.1,2.0,0.7,0.0,0.2,0.0,0.3,0.1,2534
5481,2022,0.4,2.4,2.8,2.4,0.5,0.8,0.7,0.8,0.1,2535
5482,2022,0.5,1.3,1.8,1.3,0.6,1.0,0.6,0.4,0.3,2536
5483,2022,0.4,1.4,1.8,1.1,0.5,1.1,0.5,0.4,0.0,2537
5484,2022,1.3,2.8,4.1,2.4,2.1,1.3,1.6,1.5,0.2,2044
5485,2022,1.8,5.0,6.8,2.6,1.7,2.2,0.8,1.5,0.3,1805
5486,2022,0.6,2.7,3.3,1.9,1.5,1.4,1.1,1.1,0.2,1806
5487,2022,0.3,2.3,2.5,1.1,1.1,1.3,0.8,0.7,0.1,2538
5488,2022,1.1,2.3,3.3,1.5,2.3,1.7,1.3,1.1,0.1,2261
5489,2022,2.0,4.2,6.2,1.6,2.2,1.8,1.2,0.9,0.2,2539
5490,2022,0.0,0.8,0.8,0.4,0.0,0.6,0.0,0.0,0.0,2540
5491,2022,0.3,0.9,1.2,1.0,0.0,0.3,0.0,0.0,0.0,2262
5492,2022,1.7,4.3,5.9,1.8,1.3,0.9,1.4,0.9,0.5,1808
5493,2022,0.3,0.6,0.9,1.1,0.7,0.7,1.0,0.9,0.0,2541
5494,2022,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2542
5495,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543
5496,2022,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2544
5497,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545
5498,2022,0.5,1.4,1.9,1.1,0.5,1.1,0.4,0.3,0.1,2546
5499,2022,0.6,3.8,4.3,2.4,1.9,2.9,0.6,1.2,0.1,2048
5500,2022,1.2,1.4,2.6,2.3,1.9,1.8,1.0,1.1,0.1,2268
5501,2022,0.5,1.5,2.0,1.4,1.4,1.7,0.8,0.5,0.0,1811
5502,2022,0.4,0.3,0.7,1.1,0.1,0.3,0.4,0.8,0.1,2269
5503,2022,0.3,0.6,0.9,0.6,0.2,0.5,0.4,0.1,0.0,2547
5504,2022,1.1,1.9,2.9,2.3,0.6,1.4,0.4,0.8,0.1,2270
5505,2022,0.6,0.5,1.1,1.1,0.5,0.6,0.8,0.7,0.1,2271
5506,2022,1.3,4.0,5.3,2.8,1.9,3.1,0.6,2.4,0.1,2272
5507,2022,1.8,3.8,5.6,3.1,1.5,2.0,0.8,1.4,0.1,2273
5508,2022,0.9,0.7,1.5,0.9,0.3,0.6,0.4,0.3,0.1,2050
5509,2022,0.4,0.8,1.1,0.5,0.1,0.7,0.2,0.4,0.0,2548
5510,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089
5511,2022,0.6,1.9,2.5,1.5,1.9,2.1,0.9,1.6,0.2,2274
5512,2022,1.8,4.2,6.0,3.0,1.0,3.8,0.3,1.8,0.4,2283
5513,2022,1.0,2.0,3.0,1.4,1.6,1.8,0.9,1.1,0.1,2275
5514,2022,1.4,3.1,4.5,2.4,0.9,2.3,0.4,2.1,0.5,2549
5515,2022,1.1,1.3,2.4,1.9,1.3,1.9,0.7,1.1,0.0,2278
5516,2022,0.3,0.8,1.0,2.4,0.3,2.3,0.1,0.8,0.0,2277
5517,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451
5518,2022,0.0,1.0,1.0,0.8,0.1,0.8,0.1,0.2,0.1,2280
5519,2022,1.5,2.8,4.3,2.7,0.9,2.1,0.5,0.9,0.2,2281
5520,2022,0.5,1.0,1.5,0.8,0.3,0.3,1.0,0.0,0.0,2550
5521,2022,0.3,0.7,1.1,1.0,0.3,0.6,0.6,0.5,0.0,2551
5522,2022,0.0,0.2,0.2,0.4,0.4,0.6,0.6,0.3,0.0,2552
5523,2022,1.4,2.9,4.3,1.7,0.1,1.0,0.1,0.2,0.3,2284
5524,2022,2.6,5.9,8.5,3.2,0.7,2.2,0.3,0.3,0.7,2553
5525,2022,0.8,2.5,3.3,1.6,2.2,2.8,0.8,1.4,0.2,2554
5526,2022,2.0,3.6,5.6,1.7,0.9,1.2,0.8,0.5,1.3,2555
5527,2022,0.2,0.0,0.2,0.6,0.4,0.4,1.0,0.6,0.0,2556
5528,2022,2.6,2.8,5.4,2.5,1.8,2.1,0.9,0.8,0.2,2052
5529,2022,0.2,1.6,1.8,0.8,1.2,1.1,1.1,0.5,0.0,1820
5530,2022,0.2,0.6,0.8,1.4,0.8,1.6,0.5,0.2,0.0,2557
5531,2022,0.6,3.6,4.1,1.7,4.1,2.7,1.5,1.9,0.2,2285
5532,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558
5533,2022,0.4,0.3,0.8,0.8,0.2,0.2,1.0,0.2,0.2,2559
5534,2022,0.5,1.8,2.3,1.7,0.5,1.0,0.5,1.5,0.0,2287
