Num,Name,Yr,Pos,GP,GS,Min,Pct,3Pct,FTPct,Pts,FGM,FGA,3FGM,3FGA,FTM,FTA,OReb,DReb,Reb,Ast,TO,Stl,Blk,Team,Season
14,Megan Goar,,F,22,-,223,22.9,20.0,44.0,51,19,83,2,10,11,25,19,36,55,7,13,6,9,waterloo,2020
15,Breanna Hudspeth,,F,19,-,208,41.3,25.0,61.5,69,26,63,1,4,16,26,18,47,65,7,1,5,7,waterloo,2020
21,Viktoria Cubelic,,F,22,20,406,36.0,0.0,66.7,76,31,86,0,4,14,21,53,91,144,17,29,14,6,waterloo,2020
04,Maddy Horst,Sr,G,22,21,648,41.8,30.5,77.4,360,140,335,32,105,48,62,41,80,121,59,51,34,3,western,2020
05,Ariane Saumure,Jr,G,22,1,393,33.8,25.0,64.7,114,47,139,9,36,11,17,14,39,53,36,35,25,1,western,2020
06,Elizabeth Leblanc,Sr,F,22,22,681,33.6,21.3,85.3,252,84,250,20,94,64,75,39,109,148,69,23,24,31,western,2020
07,Julia Curran,Sr,C,22,22,586,40.4,21.7,61.6,250,92,228,5,23,61,99,67,73,140,39,57,23,10,western,2020
08,Laurin Moro,Jr,G,14,-,81,29.4,14.3,73.3,22,5,17,1,7,11,15,4,9,13,11,12,6,0,western,2020
10,Emma Johnson,So,G,22,22,624,40.4,34.1,45.5,184,72,178,30,88,10,22,9,64,73,46,47,25,6,western,2020
11,Melanie Cloutier,Jr,F,14,-,79,38.1,22.2,75.0,21,8,21,2,9,3,4,4,10,14,2,6,2,0,western,2020
12,Rachel Fradgley,Sr,C,17,17,464,44.8,0.0,66.7,210,90,201,0,12,30,45,55,119,174,18,37,22,12,western,2020
14,Brett Fischer,Jr,C,20,2,359,34.9,25.0,66.7,85,29,83,5,20,22,33,24,59,83,25,22,9,2,western,2020
22,Debora Kamba,So,F,15,-,101,31.8,30.0,25.0,18,7,22,3,10,1,4,3,14,17,5,8,6,1,western,2020
44,Morgan Tamminga,Fr,C,21,3,260,48.9,0.0,55.6,51,23,47,0,2,5,9,20,53,73,8,10,5,7,western,2020
3,Kayah Clarke,,G,17,15,407,38.0,29.5,78.7,218,73,192,13,44,59,75,30,65,95,20,49,20,3,windsor,2020
5,Eve Uwayesu,,G,22,16,507,37.7,25.6,64.8,220,81,215,23,90,35,54,27,76,103,63,54,34,5,windsor,2020
6,Sofia Kennedy,,G,15,1,123,25.9,9.1,-,15,7,27,1,11,0,0,3,10,13,10,9,1,0,windsor,2020
7,Yasmeen Smith,,F,20,1,223,32.9,0.0,55.6,61,23,70,0,2,15,27,30,36,66,3,8,6,0,windsor,2020
8,Arianna Milani,,F,22,4,312,32.7,0.0,50.0,56,18,55,0,1,20,40,60,52,112,9,22,12,3,windsor,2020
9,Jordan Gutt,,G,17,9,327,36.3,31.7,42.3,104,37,102,19,60,11,26,30,61,91,22,16,14,4,windsor,2020
10,Erin Kenny,,F,22,8,405,30.7,20.0,70.6,67,23,75,9,45,12,17,8,57,65,26,19,15,6,windsor,2020
13,Harriet Carey,,G,22,3,400,34.5,33.3,40.0,163,58,168,43,129,4,10,11,66,77,29,23,17,4,windsor,2020
14,Kaylee Anagnostopoulos,,G,18,16,472,46.5,0.0,68.9,174,66,142,0,8,42,61,25,76,101,53,35,18,1,windsor,2020
15,Maggie Denys,,G,18,4,313,34.1,30.0,75.0,90,30,88,18,60,12,16,13,34,47,15,21,11,3,windsor,2020
21,Samantha Gucciardi,,F,22,10,399,34.2,25.7,69.2,155,55,161,9,35,36,52,48,57,105,5,18,11,10,windsor,2020
3,Jada Codrington,Fr,G,20,-,200,35.6,33.3,88.9,50,16,45,10,30,8,9,4,28,32,25,18,12,1,york,2020
6,Cyanna King,So,F,20,-,436,46.1,33.3,77.9,186,59,128,1,3,67,86,48,54,102,11,26,24,16,york,2020
7,Emma Jonas,Sr,G,22,21,520,23.8,22.1,71.4,80,29,122,17,77,5,7,6,44,50,46,54,16,2,york,2020
8,Avery Bathe-Minard,Jr,G,18,-,99,31.1,29.7,75.0,42,14,45,11,37,3,4,1,9,10,10,7,4,1,york,2020
9,Katrina Collins-Samuels,Sr,G,21,21,633,36.6,25.4,69.8,234,78,213,18,71,60,86,34,103,137,62,78,39,1,york,2020
10,Madison Bardoel,So,G,22,-,284,18.9,21.9,75.0,30,10,53,7,32,3,4,6,18,24,19,30,9,2,york,2020
11,Megan Stewart,So,F,22,17,542,34.5,27.3,57.1,129,51,148,15,55,12,21,30,48,78,40,39,23,4,york,2020
14,Megan MacLeod,Sr,F,22,22,660,42.9,27.1,67.3,285,118,275,16,59,33,49,48,87,135,25,59,26,11,york,2020
21,Lauren Golding,So,F,22,21,630,44.5,29.2,76.7,337,126,283,19,65,66,86,82,141,223,40,79,32,16,york,2020
22,Taylor McAlpine,Sr,F,21,1,264,31.1,14.3,65.0,55,19,61,4,28,13,20,21,39,60,12,20,9,6,york,2020
0,Neve Murray,So,F,19,0,152,33.3,-,70.6,38,13,39,0,0,12,17,15,28,43,6,12,1,4,alberta,2020
1,Shae McCusker,So,F,16,0,126,28.6,-,50.0,16,6,21,0,0,4,8,14,14,28,5,14,3,2,alberta,2020
2,Vanessa Wild,Sr,G,20,20,540,49.6,35.4,80.9,360,130,262,28,79,72,89,36,85,121,39,53,41,9,alberta,2020
3,Sydney Fedick,Fr,F,20,0,295,47.3,-,88.9,86,35,74,0,0,16,18,25,66,91,17,29,23,4,alberta,2020
4,Jenna Harpe,Jr,G,19,0,429,36.8,31.9,79.2,160,50,136,22,69,38,48,7,35,42,42,51,31,1,alberta,2020
5,Morgan Mudge,So,G,20,20,504,34.7,22.2,78.5,143,41,118,10,45,51,65,14,56,70,61,82,33,3,alberta,2020
9,Lauren Earl,Jr,G,12,0,195,37.0,28.1,72.7,51,17,46,9,32,8,11,4,22,26,11,12,9,2,alberta,2020
10,Brooklyn Legault,Jr,F,20,20,375,52.4,0.0,68.4,158,66,126,0,1,26,38,33,77,110,10,21,13,25,alberta,2020
12,Megan Tywoniuk,Sr,G,20,20,551,41.7,30.1,73.3,174,65,156,22,73,22,30,17,16,33,20,45,20,3,alberta,2020
13,Claire Signatovich,Fr,F,20,2,349,38.7,-,50.0,88,36,93,0,0,16,32,25,70,95,20,29,14,22,alberta,2020
14,Mackenzie Cook,Jr,F,18,17,292,44.3,-,68.8,108,43,97,0,0,22,32,26,25,51,8,29,7,1,alberta,2020
1,Chelsea Misskey,,,20,2,386,33.9,30.8,48.5,108,40,118,12,39,16,33,6,23,29,27,53,14,1,brandon,2020
4,Sydney Latrace,,,20,-,283,32.8,27.8,53.8,61,22,67,10,36,7,13,10,17,27,10,17,10,0,brandon,2020
5,Hailey Maas,,,17,14,467,38.6,39.3,70.4,160,54,140,33,84,19,27,5,55,60,38,37,28,0,brandon,2020
6,Kylie Weckend,,,12,12,280,27.3,28.6,100.0,53,18,66,10,35,7,7,5,20,25,15,51,5,1,brandon,2020
7,Logan Biccum,,,20,20,533,33.5,24.6,72.9,178,64,191,15,61,35,48,26,41,67,33,64,18,2,brandon,2020
8,Laney Harder,,,20,20,502,37.5,24.0,60.0,138,45,120,6,25,42,70,35,61,96,21,25,9,17,brandon,2020
9,Josie Grift,,,19,-,133,8.3,0.0,83.3,7,1,12,0,2,5,6,6,12,18,5,13,7,1,brandon,2020
10,Bailey Johnson,,,16,5,226,42.1,21.4,66.7,77,32,76,3,14,10,15,13,24,37,7,31,5,9,brandon,2020
11,Eden Tabin,,,16,-,135,36.0,-,61.5,26,9,25,0,0,8,13,10,21,31,4,20,3,1,brandon,2020
12,Sydney Teece,,,19,6,212,41.1,36.4,40.0,56,23,56,8,22,2,5,16,22,38,5,16,4,0,brandon,2020
14,Kelsey Starchuck,,,19,-,286,37.5,0.0,63.6,63,21,56,0,1,21,33,20,43,63,20,24,8,4,brandon,2020
15,Adrianna Proulx,,,20,20,525,34.3,26.5,75.0,219,73,213,13,49,60,80,27,84,111,26,39,21,4,brandon,2020
00,Mya Proctor,Fr,F,20,0,245,53.6,12.5,66.7,91,37,69,1,8,16,24,28,23,51,10,9,11,8,calgary,2020
03,Katie Upham,Jr,G,17,4,325,22.6,10.6,83.3,57,21,93,5,47,10,12,18,27,45,26,30,33,1,calgary,2020
06,Bobbi-Jo Colburn,Sr,W,18,18,482,43.5,43.0,76.8,240,80,184,37,86,43,56,21,45,66,24,38,28,8,calgary,2020
08,Liene Stalidzane,Jr,G,20,20,579,46.3,38.3,56.0,296,111,240,46,120,28,50,24,59,83,59,41,41,5,calgary,2020
09,Courtney Donaldson,So,G,20,1,314,29.9,22.7,66.7,76,26,87,10,44,14,21,18,37,55,27,32,13,5,calgary,2020
10,Sascha Lichtenwald,Sr,G,20,16,417,39.6,25.0,73.5,155,57,144,16,64,25,34,30,75,105,7,32,43,12,calgary,2020
12,Erin McIntosh,Sr,W,20,20,545,42.0,31.0,71.2,249,92,219,18,58,47,66,34,78,112,33,33,32,21,calgary,2020
14,Azalya Forstbauer,So,F,14,0,91,37.5,-,70.0,25,9,24,0,0,7,10,4,12,16,2,3,1,2,calgary,2020
21,Reyna Crawford,Sr,G,20,3,348,36.2,27.3,86.7,104,38,105,15,55,13,15,22,21,43,30,36,13,1,calgary,2020
24,Clara Tapia Palacio,Sr,G,16,16,294,48.0,46.2,66.7,64,24,50,12,26,4,6,11,21,32,53,16,19,0,calgary,2020
25,Michaela Nieuwenhuizen,Sr,C,19,2,260,47.0,0.0,60.0,93,39,83,0,1,15,25,22,38,60,8,23,14,8,calgary,2020
01,Alyssa Hoveling,3,G,17,-,52,33.3,14.3,50.0,10,4,12,1,7,1,2,0,0,0,2,6,3,0,lethbridge,2020
02,Jessica Haenni,3,G,20,14,574,41.2,36.0,75.0,239,87,211,32,89,33,44,16,32,48,49,60,35,0,lethbridge,2020
03,Katie Keith,5,G,20,20,611,37.7,41.2,53.4,178,66,175,7,17,39,73,48,139,187,41,54,47,6,lethbridge,2020
04,Kacie Bosch,5,G,20,20,655,49.6,37.7,74.5,331,116,234,26,69,73,98,50,97,147,54,62,59,3,lethbridge,2020
05,Isabel Rattai,4,F,20,3,366,34.6,26.2,66.7,71,27,78,11,42,6,9,16,34,50,12,27,10,4,lethbridge,2020
07,Savannah McKee,1,G,19,-,275,28.4,15.8,66.7,66,19,67,6,38,22,33,12,13,25,11,36,17,1,lethbridge,2020
10,Amy Mazutinec,3,F,16,14,451,35.7,21.6,72.7,138,45,126,8,37,40,55,23,79,102,39,49,22,10,lethbridge,2020
13,Jessica Zarowny,3,F,20,20,499,45.0,100.0,81.0,126,54,120,1,1,17,21,24,53,77,13,38,11,10,lethbridge,2020
01,Rachel Hare,,G,20,6,362,28.0,26.3,68.2,72,26,93,5,19,15,22,11,37,48,28,57,21,1,macewan,2020
02,Hannah Gibb,,PG,20,4,298,30.0,32.4,77.8,83,27,90,22,68,7,9,15,23,38,12,25,12,0,macewan,2020
03,Ellie McCarthy,,P,20,2,248,41.5,-,30.4,51,22,53,0,0,7,23,25,33,58,11,27,8,4,macewan,2020
05,Hayley Lalor,,G,20,14,434,31.5,27.1,72.7,94,35,111,16,59,8,11,17,54,71,31,48,30,0,macewan,2020
06,Drew Knox,,G,12,5,198,25.5,31.1,50.0,63,24,94,14,45,1,2,11,22,33,13,43,11,0,macewan,2020
07,Mackenzie Farmer,,G,20,13,605,44.4,26.4,78.4,272,91,205,14,53,76,97,33,55,88,32,77,59,17,macewan,2020
08,Darian Mahmi,,G,20,19,479,32.1,24.2,76.5,149,54,168,15,62,26,34,14,47,61,18,54,11,2,macewan,2020
11,Mady Chamberlin,,PG,18,16,518,22.3,20.3,41.7,74,27,121,15,74,5,12,11,62,73,30,65,33,9,macewan,2020
12,Noelle Kilbreath,,PG,20,1,217,30.1,27.3,64.7,67,25,83,6,22,11,17,21,28,49,11,44,8,0,macewan,2020
14,Shannon Majeau,,P,20,20,563,46.6,50.0,71.9,200,76,163,2,4,46,64,42,46,88,26,49,16,2,macewan,2020
2,Autumn Agar,So,F,20,0,318,32.4,18.2,45.0,79,34,105,2,11,9,20,31,42,73,13,27,14,6,manitoba,2020
3,Taylor Randall,Sr,G,20,20,660,37.8,33.1,86.2,351,127,336,47,142,50,58,19,63,82,78,66,41,11,manitoba,2020
4,Keziah Brothers,Sr,G,20,20,433,47.3,31.3,61.9,171,70,148,5,16,26,42,37,60,97,30,30,10,17,manitoba,2020
5,Lauren Bartlett,Fr,G,20,14,634,38.1,47.0,80.6,208,74,194,31,66,29,36,20,68,88,72,54,42,11,manitoba,2020
6,Deidre Bartlett,Jr,G,20,0,288,31.4,32.3,71.4,80,27,86,21,65,5,7,7,25,32,29,24,11,1,manitoba,2020
7,Dana Inglis,Jr,F,17,7,147,19.2,-,25.0,11,5,26,0,0,1,4,8,15,23,2,4,2,3,manitoba,2020
8,Emma Thompson,Sr,F,19,19,556,32.8,30.2,69.2,187,65,198,39,129,18,26,20,62,82,59,41,22,10,manitoba,2020
11,Emily Johnson,Fr,F,20,0,304,60.3,-,60.0,100,44,73,0,0,12,20,37,38,75,14,32,11,2,manitoba,2020
12,Emerson Martin,So,F,12,0,42,17.6,33.3,50.0,9,3,17,2,6,1,2,4,8,12,0,1,0,1,manitoba,2020
13,Addison Martin,Sr,F,20,20,458,40.1,18.2,75.0,232,91,227,2,11,48,64,58,94,152,16,58,30,6,manitoba,2020
15,Brittanie Parisien,Sr,G,16,0,142,34.6,27.3,-,24,9,26,6,22,0,0,4,13,17,15,15,3,1,manitoba,2020
1,Sarah Rinsky,,G,20,20,569,28.5,28.6,88.5,137,43,151,28,98,23,26,8,52,60,27,46,19,1,mountroyal,2020
3,Maddison Hooper,,G,18,12,435,32.1,33.0,90.5,161,53,165,36,109,19,21,11,43,54,17,47,19,7,mountroyal,2020
4,Marnie Garner,,G,18,8,434,41.2,34.7,71.4,131,47,114,17,49,20,28,37,19,56,19,31,19,1,mountroyal,2020
5,Jordan Blaskin,,G,20,6,290,25.7,22.6,52.0,76,28,109,7,31,13,25,8,28,36,21,45,18,0,mountroyal,2020
6,Jamie Lalor,,G,12,0,132,28.6,31.3,100.0,27,8,28,5,16,6,6,2,12,14,8,15,9,0,mountroyal,2020
7,Abbey Gillette,,G,20,20,586,27.2,28.1,65.3,159,47,173,16,57,49,75,20,78,98,68,70,22,24,mountroyal,2020
8,Ella Stanley,,G/F,20,11,385,25.5,23.7,50.0,66,24,94,14,59,4,8,13,45,58,18,43,17,20,mountroyal,2020
13,Maria Blanco,,G,16,1,230,26.4,13.6,69.4,74,23,87,3,22,25,36,14,36,50,16,36,28,0,mountroyal,2020
14,Charity Marlatt,,F,20,20,475,49.7,0.0,65.5,175,78,157,0,3,19,29,50,67,117,11,40,9,8,mountroyal,2020
15,Jenika Martens,,F,19,2,390,47.0,21.4,68.8,212,77,164,3,14,55,80,57,83,140,8,51,22,4,mountroyal,2020
02,Michaela Kleisinger,Sr,G,20,20,728,40.3,31.6,65.7,260,95,236,24,76,46,70,19,124,143,121,68,34,2,regina,2020
03,Ella Farthing,Fr,G,14,-,95,30.8,21.4,40.0,21,8,26,3,14,2,5,1,10,11,9,10,3,0,regina,2020
04,Avery Pearce,Sr,G,17,17,459,30.4,27.5,65.6,108,38,125,11,40,21,32,16,35,51,53,40,12,2,regina,2020
05,Faith Reid,Jr,G,19,19,555,32.3,29.5,75.7,219,74,229,43,146,28,37,22,46,68,28,25,18,2,regina,2020
08,Macaela Crone,Jr,F,17,16,385,45.4,28.9,91.3,202,84,185,13,45,21,23,23,102,125,18,33,11,19,regina,2020
09,Emily Dewey,So,F,14,10,311,39.5,0.0,64.2,145,51,129,0,5,43,67,31,48,79,18,36,3,1,regina,2020
10,Alexi Rowden,Sr,F,20,13,526,44.4,50.0,84.7,169,48,108,1,2,72,85,62,114,176,15,35,10,2,regina,2020
11,Zoe Hartmann,Jr,G,20,-,352,33.7,34.4,80.0,95,32,95,11,32,20,25,35,35,70,11,12,7,2,regina,2020
13,Kaitlyn Tonita,Jr,G,13,-,187,21.3,20.5,50.0,39,13,61,9,44,4,8,5,9,14,10,8,5,1,regina,2020
15,Madeleine Tell,So,G,17,5,402,42.1,39.3,62.1,132,45,107,24,61,18,29,6,20,26,15,35,8,6,regina,2020
01,Libby Epoch,Sr,G,20,20,502,41.7,37.1,75.0,150,53,127,23,62,21,28,8,60,68,92,38,37,4,saskatchewan,2020
04,Brianna Fehr,Sr,G,20,0,280,40.3,28.8,87.5,126,52,129,15,52,7,8,21,31,52,23,21,15,1,saskatchewan,2020
05,Sabine Dukate,Sr,G,20,20,504,42.6,39.3,66.7,287,110,258,59,150,8,12,9,42,51,64,31,36,1,saskatchewan,2020
06,Katriana Philipenko,Jr,G,20,0,342,41.8,39.5,87.5,139,51,122,30,76,7,8,8,12,20,21,11,38,0,saskatchewan,2020
07,Megan Ahlstrom,Sr,G,20,20,485,46.2,35.6,77.6,166,49,106,16,45,52,67,35,79,114,49,30,33,11,saskatchewan,2020
08,Kyla Shand,Jr,F,20,20,353,51.0,-,56.8,198,78,153,0,0,42,74,60,69,129,7,27,19,14,saskatchewan,2020
09,Claudia Lomba Viana,So,G,20,0,281,25.9,13.8,62.5,63,22,85,4,29,15,24,25,32,57,18,21,14,3,saskatchewan,2020
10,Andrea Dodig,Fr,G,16,0,210,32.7,35.7,42.9,47,17,52,10,28,3,7,15,34,49,18,23,22,0,saskatchewan,2020
11,Summer Masikewich,Sr,F,20,20,559,50.8,0.0,70.9,349,121,238,0,1,107,151,80,101,181,34,48,13,20,saskatchewan,2020
13,Janaya Brown,Sr,F,16,0,136,58.3,-,-,28,14,24,0,0,0,0,15,24,39,10,14,8,1,saskatchewan,2020
15,Vera Crooks,Sr,F,12,0,105,48.3,-,62.5,38,14,29,0,0,10,16,28,18,46,4,3,5,2,saskatchewan,2020
1,Emily Ferguson,,G,15,-,91,26.5,20.0,45.5,28,9,34,5,25,5,11,1,4,5,4,8,4,1,thompsonrivers,2020
3,Megan Rouault,,F,20,15,520,35.5,32.8,70.8,115,39,110,20,61,17,24,29,54,83,26,35,27,9,thompsonrivers,2020
4,Jordin Wilkinson,,G,20,13,552,31.3,28.5,79.4,174,56,179,35,123,27,34,26,56,82,9,30,26,4,thompsonrivers,2020
5,Leilani Carney,,G,20,19,673,32.1,32.6,89.4,240,78,243,42,129,42,47,17,49,66,54,32,22,7,thompsonrivers,2020
6,Jordan Robb,,F,20,17,375,33.0,26.8,70.6,91,34,103,11,41,12,17,12,31,43,8,23,3,4,thompsonrivers,2020
7,Emma Piggin,,G,20,19,592,30.2,29.0,71.7,228,78,258,29,100,43,60,47,79,126,32,61,29,8,thompsonrivers,2020
8,Kelsey Cruz,,G,18,2,116,28.6,14.3,50.0,11,4,14,1,7,2,4,2,9,11,7,5,2,0,thompsonrivers,2020
10,Courtney Sampson,,F,15,6,131,19.2,16.7,50.0,15,5,26,2,12,3,6,9,8,17,3,7,1,1,thompsonrivers,2020
12,Jordon Haggerty,,G,20,2,442,37.8,21.2,78.6,212,51,135,7,33,103,131,28,55,83,45,46,30,0,thompsonrivers,2020
15,Brooklyn Golt,,C,20,5,402,39.5,15.8,51.3,91,34,86,3,19,20,39,16,47,63,8,15,9,6,thompsonrivers,2020
01,Nicole Fransson,,F,18,18,552,46.4,0.0,66.1,273,117,252,0,2,39,59,72,114,186,21,55,28,10,trinitywestern,2020
02,Jayden Gill,,G,20,20,536,35.3,10.0,66.7,149,47,133,1,10,54,81,26,31,57,29,49,19,2,trinitywestern,2020
03,Lana Shypit,,G,20,7,418,35.4,28.9,92.3,126,46,130,22,76,12,13,16,42,58,14,33,10,2,trinitywestern,2020
04,Jenna Van Delft,,G,20,5,205,5.6,0.0,66.7,6,1,18,0,5,4,6,12,9,21,9,17,2,1,trinitywestern,2020
05,Jolene Vlieg,,G,20,20,599,30.5,29.7,60.8,161,50,164,30,101,31,51,31,72,103,23,42,13,2,trinitywestern,2020
07,Kianna Wiens,,G,20,18,637,29.5,27.0,77.8,239,75,254,33,122,56,72,20,49,69,60,69,36,1,trinitywestern,2020
08,Simran Grewal,,F,19,2,217,27.5,0.0,37.5,25,11,40,0,2,3,8,5,20,25,4,8,5,1,trinitywestern,2020
09,Julia Marshall,,S,20,2,407,29.7,29.1,54.2,128,46,155,23,79,13,24,7,31,38,38,43,23,1,trinitywestern,2020
14,Kailey Reimer,,G,15,0,114,23.1,50.0,71.4,23,6,26,1,2,10,14,11,9,20,3,6,4,0,trinitywestern,2020
15,Teanna Bradshaw,,C,19,8,314,29.8,0.0,51.6,50,17,57,0,1,16,31,37,41,78,5,16,10,3,trinitywestern,2020
01,Kate Johnson,Jr,G,16,14,396,40.4,28.6,54.3,105,42,104,2,7,19,35,7,39,46,82,43,37,1,ubc,2020
02,Tanis Metcalfe,Fr,F,18,1,299,53.9,0.0,53.1,99,41,76,0,1,17,32,23,45,68,25,23,11,11,ubc,2020
05,Hailey Counsell,So,G,20,13,506,34.5,25.5,68.2,194,70,203,24,94,30,44,21,45,66,40,29,28,2,ubc,2020
07,Krysten Lindquist,Sr,G,16,1,129,37.5,50.0,56.3,22,6,16,1,2,9,16,7,18,25,7,9,2,2,ubc,2020
08,Dayna Pearce,Jr,G,18,0,156,21.4,22.2,37.5,19,6,28,4,18,3,8,3,19,22,12,14,1,2,ubc,2020
09,Keylyn Filewich,Jr,F,20,20,612,59.1,-,62.2,381,165,279,0,0,51,82,74,133,207,45,53,23,28,ubc,2020
10,Gabrielle Laguerta,Sr,G,20,12,332,38.9,40.2,66.7,129,44,113,33,82,8,12,6,27,33,26,23,13,1,ubc,2020
11,Jessica Hanson,Sr,G,20,20,595,43.7,37.0,80.4,299,114,261,30,81,41,51,20,85,105,84,61,27,4,ubc,2020
12,Dina Strujic,So,F,18,0,115,57.7,-,60.0,36,15,26,0,0,6,10,13,23,36,9,6,7,3,ubc,2020
14,Madison Legault,Jr,F,20,18,455,37.9,0.0,9.1,68,33,87,0,1,2,22,51,71,122,24,29,9,6,ubc,2020
15,Maddison Penn,Sr,G,12,1,136,36.5,20.0,80.8,81,27,74,6,30,21,26,6,35,41,9,18,8,2,ubc,2020
21,Emily Martindale,Fr,G,18,0,227,36.5,23.5,76.5,63,23,63,4,17,13,17,10,20,30,9,15,9,2,ubc,2020
01,Kasey Patchell,,G,20,4,306,29.5,28.6,66.7,96,36,122,20,70,4,6,10,20,30,14,56,10,0,ubcokanagan,2020
02,Alessia Brutto,,G,20,19,567,30.3,13.0,50.0,110,46,152,3,23,15,30,35,83,118,58,64,20,3,ubcokanagan,2020
04,Katie Punia,,G,15,-,225,21.4,33.3,43.8,14,3,14,1,3,7,16,9,23,32,21,20,12,2,ubcokanagan,2020
05,Mira Witt,,G,14,-,81,27.3,0.0,25.0,8,3,11,0,1,2,8,2,3,5,1,4,2,0,ubcokanagan,2020
06,Lucy Faba,,,20,9,354,25.7,22.2,62.5,54,19,74,6,27,10,16,9,28,37,32,39,5,1,ubcokanagan,2020
09,Jaeli Ibbetson,,F,12,11,373,28.5,22.6,64.9,166,49,172,7,31,61,94,59,63,122,24,42,11,4,ubcokanagan,2020
10,Ana Evans,,F,20,18,452,26.3,14.6,75.6,129,44,167,7,48,34,45,24,17,41,11,33,3,0,ubcokanagan,2020
11,Tessa Burton,,G,20,-,278,12.6,14.5,69.7,58,12,95,11,76,23,33,12,17,29,12,35,7,0,ubcokanagan,2020
12,Jordan Korol,,F,20,20,613,39.2,25.0,70.3,247,100,255,2,8,45,64,68,118,186,20,24,20,8,ubcokanagan,2020
13,Mackenzie Horst,,P,17,-,150,42.5,0.0,55.6,44,17,40,0,1,10,18,9,14,23,6,11,0,4,ubcokanagan,2020
14,Kelsey Falk,,G,20,19,504,33.8,22.7,50.6,149,52,154,5,22,40,79,76,82,158,31,48,22,3,ubcokanagan,2020
00,Nikki Cabuco,,G,20,4,425,29.6,29.3,72.0,119,37,125,27,92,18,25,4,44,48,29,24,38,2,ufv,2020
01,Jessica Zawada,,F,15,-,105,27.6,17.6,100.0,21,8,29,3,17,2,2,3,13,16,9,12,6,0,ufv,2020
04,Maddy Gobeil,,G,18,16,469,36.8,28.6,73.5,159,57,155,20,70,25,34,10,61,71,27,49,23,4,ufv,2020
05,Victoria Jacobse,,G,17,-,137,33.3,0.0,42.9,19,8,24,0,2,3,7,11,16,27,6,14,8,2,ufv,2020
06,Alexis Worrell,,G,20,-,314,41.5,30.6,50.0,72,27,65,11,36,7,14,16,53,69,21,11,13,1,ufv,2020
08,Natalie Rathler,,F,14,1,98,33.3,-,60.0,23,10,30,0,0,3,5,8,12,20,12,12,3,1,ufv,2020
09,Jessica Parker,,G,20,19,459,33.8,14.0,75.9,148,49,145,6,43,44,58,43,50,93,32,35,29,2,ufv,2020
10,Taylor Claggett,,F,20,20,698,43.7,20.0,79.7,391,122,279,2,10,145,182,66,143,209,68,52,27,3,ufv,2020
12,Veronica Kobes,,F,18,-,123,59.0,-,50.0,50,23,39,0,0,4,8,18,12,30,8,9,0,1,ufv,2020
14,Amanda Thompson,,G,20,20,499,34.7,23.8,78.0,133,43,124,15,63,32,41,18,44,62,40,24,14,2,ufv,2020
15,Deanna Tuchscherer,,G,20,20,595,43.2,30.2,67.2,308,123,285,19,63,43,64,43,80,123,46,47,10,7,ufv,2020
02,Anastasia Soltes,,G,16,-,121,45.9,22.2,60.0,42,17,37,2,9,6,10,2,8,10,5,8,6,0,unbc,2020
03,Issy Bourque,,F,20,10,287,35.3,9.1,40.0,39,18,51,1,11,2,5,20,31,51,12,11,18,1,unbc,2020
04,Lucy Guan,,G,16,-,172,16.7,11.1,75.0,8,2,12,1,9,3,4,1,16,17,12,19,2,0,unbc,2020
05,Julia Gallant,,G,15,-,75,25.0,25.0,-,11,4,16,3,12,0,0,3,6,9,1,10,2,0,unbc,2020
06,Madison Landry,,G,20,20,692,38.2,27.8,81.5,382,124,325,15,54,119,146,17,67,84,62,66,38,3,unbc,2020
08,Rebecca Landry,,F,20,-,381,46.5,33.3,62.5,123,47,101,14,42,15,24,12,22,34,30,37,11,0,unbc,2020
09,Emily Holmes,,G,20,20,641,34.7,37.7,76.7,117,34,98,26,69,23,30,4,46,50,77,39,40,1,unbc,2020
12,Maria Mongomo,,F,20,20,665,38.4,30.4,75.9,402,143,372,34,112,82,108,58,139,197,47,59,67,4,unbc,2020
14,Emma vanBruinessen,,F,19,19,553,46.0,0.0,65.3,187,69,150,0,2,49,75,70,123,193,21,38,34,12,unbc,2020
3,Tana Pankratz,,G,20,7,402,32.3,29.3,77.8,122,42,130,17,58,21,27,9,65,74,29,29,17,19,victoria,2020
4,Morgan Roskelley,,G,20,20,589,38.7,43.6,94.1,184,60,155,48,110,16,17,10,38,48,42,23,16,2,victoria,2020
7,Ashlyn Day,,G,20,20,567,44.4,45.7,77.6,328,123,277,16,35,66,85,51,45,96,36,29,37,7,victoria,2020
8,Aleah Ashlee,,G,17,0,347,41.5,23.5,86.1,123,44,106,4,17,31,36,29,36,65,24,32,14,3,victoria,2020
9,Kristy Gallagher,,G,20,11,450,42.0,29.4,81.0,195,63,150,5,17,64,79,13,58,71,63,57,7,0,victoria,2020
10,Marissa Dheensaw,,F,20,20,572,33.3,21.4,75.0,166,53,159,9,42,51,68,35,85,120,43,49,12,10,victoria,2020
11,Kennedy Cuspard,,F,20,15,252,31.6,-,58.3,31,12,38,0,0,7,12,11,41,52,10,8,7,2,victoria,2020
12,Katie Langdon,,F,20,5,344,52.3,0.0,65.1,162,67,128,0,1,28,43,42,63,105,18,31,6,4,victoria,2020
13,Karsen Look,,G,56,27,1074,40.6,35.5,76.5,476,176,434,33,93,91,119,67,125,192,67,62,58,29,victoria,2020
03,Anna Kernaghan,,G,18,18,600,44.0,34.8,83.3,225,81,184,23,66,40,48,13,44,57,60,54,28,2,winnipeg,2020
