NAME,TEAM,SEASON,PLYR_YR,NUM,GP,GS,MIN/G
MaĂƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒĂƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒƒ‚Ăƒƒƒƒƒƒ‚Ăƒƒƒƒƒ‚Ăƒƒƒƒ‚Ăƒƒƒ‚Ăƒƒ‚Ăƒ‚Ă‚Â«va Courla,bishops,2020,,23,5.0,0.0,0.4
Sarah Peirson,bishops,2020,,24,0.0,0.0,0.0
Areej Burogonio,concordia,2020,,03,15.0,10.0,32.5
Nelly Owusu,concordia,2020,,04,11.0,11.0,30.0
Cassandra Lehuquet,concordia,2020,,05,12.0,0.0,3.3
Sabrina Lineus,concordia,2020,,06,16.0,0.0,10.0
Caroline Task,concordia,2020,,07,16.0,15.0,34.3
Serena Tchida,concordia,2020,,08,1.0,0.0,0.0
Nikita Telesford,concordia,2020,,10,16.0,14.0,28.3
Shanice Neita,concordia,2020,,11,16.0,2.0,18.0
Rhianna Laing,concordia,2020,,15,0.0,0.0,0.0
Myriam Leclerc,concordia,2020,,23,13.0,12.0,36.2
Gretta Ineza,concordia,2020,,25,16.0,11.0,26.4
Carrie-Ann Auger,laval,2020,,5,16.0,15.0,31.4
Khaleann C.-Goudreau,laval,2020,,6,13.0,12.0,29.2
Frederique Beauchamp,laval,2020,,7,16.0,3.0,13.2
Elise Roy,laval,2020,,8,16.0,0.0,10.4
Marie-Pier Champagne,laval,2020,,10,14.0,5.0,18.1
Maude Archambault,laval,2020,,11,16.0,15.0,32.4
Kim Letang,laval,2020,,12,16.0,4.0,15.0
Josiane Prince,laval,2020,,14,13.0,3.0,9.5
Djamila A. Triquet,laval,2020,,15,13.0,0.0,5.8
Lea Dominique,laval,2020,,20,11.0,7.0,18.4
Gabrielle R.-Marcoux,laval,2020,,21,14.0,0.0,5.9
Zahra Wajih,laval,2020,,23,9.0,0.0,13.3
Leslie Makosso,laval,2020,,24,14.0,11.0,22.6
Erika Rossi,mcgill,2020,S,2,0.0,0.0,0.0
Trishia Villedrouin,mcgill,2020,S,4,10.0,4.0,23.1
Gladys Hakizimana,mcgill,2020,S,5,16.0,15.0,27.8
Stephanie Mondou,mcgill,2020,S,6,8.0,1.0,5.3
Amelie Rochon,mcgill,2020,F,7,9.0,0.0,2.8
Delphine Robitaille,mcgill,2020,J,8,16.0,1.0,19.6
Nadege Pluviose,mcgill,2020,S,9,15.0,12.0,25.1
Maddy Colpitts,mcgill,2020,F,10,12.0,0.0,5.3
GG Cabillo-Abante,mcgill,2020,S,11,15.0,15.0,28.1
Jessica Salanon,mcgill,2020,F,12,14.0,1.0,11.3
Ruth Tshikudi-Tshila,mcgill,2020,S,13,15.0,7.0,11.8
Charlotte Clayton,mcgill,2020,J,14,8.0,8.0,29.9
Shayann Laguerre,mcgill,2020,S,15,15.0,1.0,11.6
Sirah Diarra,mcgill,2020,S,20,16.0,13.0,23.5
Kamsi Ogbudibe,mcgill,2020,J,22,13.0,1.0,13.8
Charlotte Sarazin,uqam,2020,,04,9.0,0.0,4.4
Catherine Destin,uqam,2020,,05,8.0,0.0,5.5
Natacha Bwabwa,uqam,2020,,06,5.0,0.0,9.2
Eve Labissiere,uqam,2020,,07,10.0,1.0,16.3
Audrey Methot,uqam,2020,,08,15.0,1.0,9.7
Roxane Douaire,uqam,2020,,09,16.0,16.0,31.8
Judith Lavoie,uqam,2020,,10,13.0,3.0,18.1
Sandrine Simard,uqam,2020,,11,0.0,0.0,0.0
Esther Mubiala,uqam,2020,,12,11.0,1.0,6.4
Alexe Dufresne,uqam,2020,,13,16.0,16.0,32.8
Inga Aleksaiete,uqam,2020,,15,16.0,13.0,26.1
Clara Blachier,uqam,2020,,20,16.0,16.0,35.8
Joy-celine Bermillo,uqam,2020,,21,9.0,0.0,6.4
Veronique boivin,uqam,2020,,22,13.0,13.0,27.6
Maissa El asri,uqam,2020,,24,0.0,0.0,0.0
Kerya Gallo,algoma,2020,,1,12.0,0.0,3.8
Dionne Martin,algoma,2020,,5,21.0,21.0,25.4
Kayla Gallo,algoma,2020,,6,20.0,1.0,8.6
Karly Fracalanza,algoma,2020,,9,21.0,21.0,31.8
Thais Matte,algoma,2020,,10,22.0,20.0,22.3
Ayaka Nakashima,algoma,2020,,11,22.0,22.0,29.0
Kaitlyn McLaughlin,algoma,2020,,12,11.0,0.0,3.7
Mercedes Ryan,algoma,2020,,14,20.0,0.0,18.4
Aimee Garland,algoma,2020,,17,22.0,1.0,18.0
Sawyer Fischer,algoma,2020,,22,22.0,7.0,19.1
Chloe Martynuck,algoma,2020,,25,10.0,0.0,2.0
Rebecca Wylie,algoma,2020,,33,21.0,15.0,26.4
Destiny Paquin,brock,2020,S,3,16.0,0.0,9.6
Samantha Keltos,brock,2020,J,4,21.0,17.0,27.9
Mary Ivison,brock,2020,F,5,20.0,0.0,6.1
Meagan Charbonneau,brock,2020,J,6,12.0,2.0,11.0
Jessica Morris,brock,2020,S,7,22.0,18.0,31.0
Taylor Cumming,brock,2020,F,9,6.0,0.0,8.7
Jenneke Pilling,brock,2020,J,10,15.0,2.0,20.3
Melissa Tatti,brock,2020,S,11,22.0,18.0,35.8
Kyanna Thompson,brock,2020,F,12,20.0,0.0,8.5
Kristin Gallant,brock,2020,S,13,22.0,18.0,27.3
Eden Ferraro,brock,2020,F,14,14.0,6.0,11.6
Nicole Venhuizen,brock,2020,F,21,19.0,1.0,10.9
Sofia Croce,brock,2020,S,22,12.0,8.0,17.9
Kennedy Chisholm,brock,2020,F,23,13.0,0.0,5.6
Elise Euale,brock,2020,J,24,15.0,0.0,5.5
Kali Pocrnic,carleton,2020,F,4,22.0,22.0,30.3
Bryn Reynolds,carleton,2020,F,5,13.0,0.0,3.5
Tatyanna Burke,carleton,2020,F,6,22.0,22.0,26.0
Jaclyn Ronson,carleton,2020,S,7,22.0,11.0,18.0
Alyssa Cerino,carleton,2020,S,8,20.0,20.0,24.7
Madison Reid,carleton,2020,J,9,12.0,11.0,26.5
Emma Kiesekamp,carleton,2020,J,10,20.0,3.0,14.9
Emma Huff,carleton,2020,S,11,22.0,0.0,21.9
Mallory Katz,carleton,2020,S,12,0.0,0.0,0.0
Marlee Ball,carleton,2020,S,13,22.0,21.0,29.0
Dorcas Buisa,carleton,2020,F,14,22.0,0.0,17.1
Navneet Sandhu,carleton,2020,S,20,11.0,0.0,5.3
Jade Lyons,carleton,2020,F,21,13.0,0.0,4.6
Hanna Pryce,guelph,2020,S,4,19.0,3.0,14.7
Ashley Wheeler,guelph,2020,S,6,22.0,11.0,20.9
MacKeely Shantz,guelph,2020,F,7,22.0,19.0,29.5
Sydney Vanderhoef,guelph,2020,F,8,6.0,0.0,4.3
Ivana Vujadinovic,guelph,2020,S,9,18.0,16.0,22.5
Sarah Holmes,guelph,2020,S,10,22.0,3.0,18.3
Marielle Kleuskens,guelph,2020,F,11,19.0,0.0,8.6
Marija Bakoc,guelph,2020,S,12,9.0,0.0,4.6
Nyasha Mombeshora,guelph,2020,S,14,5.0,1.0,9.2
Modupe Okeowo,guelph,2020,J,15,18.0,15.0,18.1
Skyla Minaker,guelph,2020,J,20,22.0,20.0,30.2
Natalie Vigna,guelph,2020,S,21,14.0,0.0,10.4
Tatjana Boskovic,guelph,2020,S,22,1.0,0.0,1.0
Burke Bechard,guelph,2020,J,23,19.0,18.0,29.7
Reece Mungar,guelph,2020,J,24,13.0,4.0,17.2
Sofia Lluch,lakehead,2020,S,1,22.0,16.0,27.9
Mariah MacFarlane,lakehead,2020,F,2,11.0,0.0,5.5
Kate McPhail,lakehead,2020,F,3,20.0,1.0,11.9
Nicole Pocion,lakehead,2020,F,4,2.0,0.0,2.5
Kielly McDonough,lakehead,2020,S,5,22.0,12.0,24.7
Andie Maylen,lakehead,2020,F,6,2.0,0.0,0.0
Hana Whalen,lakehead,2020,F,7,17.0,0.0,6.5
Nikki Ylagan,lakehead,2020,S,8,22.0,22.0,29.3
Tiffany Reynolds,lakehead,2020,J,9,12.0,12.0,23.8
Kaylah Lewis,lakehead,2020,F,10,13.0,0.0,11.1
Lily Gruber-Schulz,lakehead,2020,S,11,17.0,14.0,22.3
Claire Wiersema,lakehead,2020,S,12,16.0,0.0,11.4
Julia Dunbar,lakehead,2020,S,13,0.0,0.0,0.0
Charlotte Clifford,lakehead,2020,J,14,22.0,20.0,24.0
Tianna Warwick-Dawkins,lakehead,2020,J,15,15.0,3.0,17.3
Megan Looney,lakehead,2020,S,23,22.0,10.0,16.4
Helena Lamoureux,laurentian,2020,,04,16.0,16.0,34.4
Sidney Crawford,laurentian,2020,,06,22.0,18.0,31.0
Danielle Reid,laurentian,2020,,08,16.0,13.0,23.4
Maria La Rosa,laurentian,2020,,09,22.0,7.0,19.5
Gabby Schaffner,laurentian,2020,,10,22.0,21.0,29.6
Arielle Douillette,laurentian,2020,,11,22.0,0.0,19.0
Sydney Tabin,laurentian,2020,,12,0.0,0.0,0.0
Olivia Hazlett,laurentian,2020,,13,7.0,0.0,2.4
Kayla Deschatelets,laurentian,2020,,14,14.0,13.0,33.4
Bailey Tabin,laurentian,2020,,15,22.0,22.0,28.4
Rileigh Smith,laurentian,2020,,21,3.0,0.0,6.0
Zoe Hutchins,laurentian,2020,,22,22.0,0.0,12.4
Alliasen Miscione,laurier,2020,,04,22.0,1.0,17.7
Alexis Kenyeres,laurier,2020,,05,0.0,0.0,0.0
Alexa Sawchuk,laurier,2020,,06,0.0,0.0,0.0
Maya Day,laurier,2020,,07,22.0,19.0,28.7
Tayania Siwek-Smith,laurier,2020,,08,22.0,14.0,20.4
Brooklyn Johnson,laurier,2020,,09,12.0,0.0,11.4
Celina Elliott,laurier,2020,,10,22.0,0.0,15.9
Stephanie Findlay,laurier,2020,,11,21.0,5.0,15.3
Brianna Iannazzo,laurier,2020,,12,22.0,22.0,30.5
Tianna Tartaglia,laurier,2020,,13,3.0,0.0,2.0
Murielle Mpiana,laurier,2020,,14,12.0,0.0,4.4
Jill Condron,laurier,2020,,20,22.0,22.0,25.5
Kate Moran,laurier,2020,,22,22.0,14.0,22.3
Rachel Woodburn,laurier,2020,,32,14.0,13.0,27.8
Brielle Loebach,mcmaster,2020,S,2,16.0,0.0,5.5
Kokoro Tsuzuki,mcmaster,2020,S,4,10.0,0.0,3.1
Arianne Soriano,mcmaster,2020,S,6,13.0,6.0,19.8
Alessandra Chiarot,mcmaster,2020,F,7,0.0,0.0,0.0
Sarah Gates,mcmaster,2020,J,8,22.0,21.0,29.0
Mia Spadafora,mcmaster,2020,J,9,22.0,1.0,24.8
Christina Buttenham,mcmaster,2020,S,10,22.0,21.0,30.0
Jenna Button,mcmaster,2020,F,11,22.0,15.0,24.1
Julia Hanaka,mcmaster,2020,S,12,22.0,20.0,23.6
Pietra Kamstra,mcmaster,2020,F,14,15.0,0.0,4.2
Ava George,mcmaster,2020,F,22,11.0,0.0,4.1
Tori Rigas-DiDomenico,mcmaster,2020,F,25,22.0,0.0,9.5
Clare Sharkey,mcmaster,2020,J,31,22.0,0.0,12.7
Olivia Wilson,mcmaster,2020,S,34,22.0,21.0,26.6
Jaden Gilbert,nipissing,2020,F,2,3.0,0.0,1.0
Brianna Dodd,nipissing,2020,J,3,18.0,3.0,19.7
Kate Dahmer,nipissing,2020,F,4,21.0,0.0,9.7
Angeline Campbell,nipissing,2020,J,5,2.0,1.0,9.0
Nicole Budd,nipissing,2020,F,6,21.0,1.0,15.3
Natalie Martinez,nipissing,2020,S,7,21.0,21.0,28.7
Katie Whelan,nipissing,2020,F,8,16.0,0.0,7.9
Maria Walsh,nipissing,2020,J,9,19.0,15.0,20.8
Finnley McElwain,nipissing,2020,F,10,19.0,3.0,15.8
Kaila Granholm,nipissing,2020,S,11,4.0,0.0,4.8
Celeste Dupuis,nipissing,2020,F,12,17.0,1.0,9.8
Thaliyah Phillips,nipissing,2020,S,13,18.0,17.0,22.6
Kylea Galipeau-Wilson,nipissing,2020,J,14,15.0,14.0,21.9
Devisha Binns,nipissing,2020,F,15,12.0,8.0,19.7
Megan McCarter,nipissing,2020,F,21,22.0,21.0,23.5
Vanessa Willis,nipissing,2020,S,22,22.0,3.0,13.4
Sara Esongola Biango,ontariotech,2020,,3,0.0,0.0,0.0
Alyssa Carin,ontariotech,2020,,5,10.0,10.0,30.3
Christine Yogaretnam,ontariotech,2020,,6,20.0,7.0,23.1
Aprille Whyne,ontariotech,2020,,7,20.0,5.0,18.6
Bilan Khadar,ontariotech,2020,,8,16.0,13.0,23.7
Alexanne L'Heureux,ontariotech,2020,,10,22.0,8.0,21.7
Jolesha Allen-Brown,ontariotech,2020,,11,22.0,15.0,24.5
Dalyssa Fleurgin,ontariotech,2020,,12,21.0,20.0,28.8
Rhiannon Kissel,ontariotech,2020,,13,17.0,0.0,8.1
Hadeza Ismaila,ontariotech,2020,,16,10.0,6.0,21.6
Katherine Onunkwo,ontariotech,2020,,22,22.0,3.0,20.4
Vanessa Budimunda,ontariotech,2020,,23,20.0,18.0,25.4
Maia Timmons,ottawa,2020,,3,8.0,6.0,26.1
Brooklynn McAlear-Fanus,ottawa,2020,,4,20.0,20.0,31.1
Mary Besselink,ottawa,2020,,5,1.0,0.0,0.0
